Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,purpose_of_ww_sampling,purpose_of_ww_sequencing,ReleaseDate,create_date,version,Sample Name,sequenced_by,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_jurisdiction,ww_surv_target_1_known_present,ww_surv_target_1
SRR25210216,AMPLICON,272,1142480,PRJNA992940,SAMN36377449,SARS-CoV-2: wastewater surveillance,445944,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-25,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX20957084,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Wodonga,35389,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,35389,WEHI,SRP448241,NA,24,raw wastewater,composite,WODS-IN1,yes,SARS-CoV-2
SRR25210217,AMPLICON,272,4148793,PRJNA992940,SAMN36377448,SARS-CoV-2: wastewater surveillance,1192222,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-25,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX20957083,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Warrina Health - upstream,35383,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35383,WEHI,SRP448241,NA,24,raw wastewater,composite,YARS-PIPER,yes,SARS-CoV-2
SRR25210218,AMPLICON,272,18190567,PRJNA992940,SAMN36377447,SARS-CoV-2: wastewater surveillance,5703050,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-25,public,"fastq,run.zq,activ_sars2_vcf,sra","ncbi,gs,s3","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX20957082,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Yarrawonga,35379,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35379,WEHI,SRP448241,NA,24,raw wastewater,composite,YARS-IN1,yes,SARS-CoV-2
SRR25210219,AMPLICON,272,20181597,PRJNA992940,SAMN36377446,SARS-CoV-2: wastewater surveillance,5412038,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-25,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX20957081,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Mount Martha,35357,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35357,WEHI,SRP448241,NA,24,raw wastewater,composite,SEMTMR0441,yes,SARS-CoV-2
SRR25210220,AMPLICON,272,18669026,PRJNA992940,SAMN36377445,SARS-CoV-2: wastewater surveillance,5932454,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-25,public,"sra,run.zq,activ_sars2_vcf,fastq","gs,s3,ncbi","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX20957080,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Boneo,35355,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35355,WEHI,SRP448241,NA,24,raw wastewater,composite,SEBNEO0091,yes,SARS-CoV-2
SRR25210221,AMPLICON,272,16435632,PRJNA992940,SAMN36377444,SARS-CoV-2: wastewater surveillance,5306677,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-24,public,"activ_sars2_vcf,run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1,gs.US",SRX20957079,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Wallan,35353,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35353,WEHI,SRP448241,NA,24,raw wastewater,composite,PWALRAW1,yes,SARS-CoV-2
SRR25210222,AMPLICON,272,23482828,PRJNA992940,SAMN36377443,SARS-CoV-2: wastewater surveillance,7444069,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-24,public,"sra,activ_sars2_vcf,run.zq,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRX20957078,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Craigieburn,35351,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35351,WEHI,SRP448241,NA,24,raw wastewater,composite,PCRGRAW1,yes,SARS-CoV-2
SRR25210223,AMPLICON,272,25155474,PRJNA992940,SAMN36377442,SARS-CoV-2: wastewater surveillance,7990502,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-24,public,"sra,run.zq,activ_sars2_vcf,fastq","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX20957077,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Aurora,35349,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35349,WEHI,SRP448241,NA,24,raw wastewater,composite,PAURRAW1,yes,SARS-CoV-2
SRR25210224,AMPLICON,272,21261618,PRJNA992940,SAMN36377441,SARS-CoV-2: wastewater surveillance,6418331,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-22,public,"sra,run.zq,fastq,activ_sars2_vcf","s3,gs,ncbi","s3.us-east-1,gs.US,gs.us-east1,ncbi.public",SRX20957076,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Stawell,35347,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35347,WEHI,SRP448241,NA,72,raw wastewater,composite,SOSWL001,yes,SARS-CoV-2
SRR25210225,AMPLICON,272,17862106,PRJNA992940,SAMN36377440,SARS-CoV-2: wastewater surveillance,5465446,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-24,public,"run.zq,activ_sars2_vcf,sra,fastq","s3,ncbi,gs","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX20957075,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Nhill,35345,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35345,WEHI,SRP448241,NA,48,raw wastewater,composite,SONHI003,yes,SARS-CoV-2
SRR25210226,AMPLICON,272,1055936,PRJNA992940,SAMN36377368,SARS-CoV-2: wastewater surveillance,485905,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-19,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX20957074,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Portland,34479,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,34479,WEHI,SRP448241,NA,96,raw wastewater,composite,PTL_WRP_INF,yes,SARS-CoV-2
SRR25210227,AMPLICON,272,19299323,PRJNA992940,SAMN36377439,SARS-CoV-2: wastewater surveillance,5714171,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-24,public,"fastq,run.zq,sra,activ_sars2_vcf","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRX20957073,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Horsham,35343,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35343,WEHI,SRP448241,NA,24,raw wastewater,composite,SOHOR001,yes,SARS-CoV-2
SRR25210228,AMPLICON,271,6274289,PRJNA992940,SAMN36377720,SARS-CoV-2: wastewater surveillance,1793118,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-20,public,"fastq,activ_sars2_vcf,sra,run.zq","s3,gs,ncbi","gs.us-east1,gs.US,s3.us-east-1,ncbi.public",SRX20957072,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Portland,38329,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,38329,WEHI,SRP448241,NA,96,raw wastewater,composite,PTL_WRP_INF,yes,SARS-CoV-2
SRR25210229,AMPLICON,272,17401024,PRJNA992940,SAMN36377396,SARS-CoV-2: wastewater surveillance,4657718,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-23,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX20957071,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Castlemaine,34977,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,34977,WEHI,SRP448241,NA,96,raw wastewater,composite,CWRPCMBINF,yes,SARS-CoV-2
SRR25210230,AMPLICON,272,52832268,PRJNA992940,SAMN36377719,SARS-CoV-2: wastewater surveillance,13352137,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-20,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX20957070,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Hamilton,38327,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,38327,WEHI,SRP448241,NA,96,raw wastewater,composite,HAM_WRP_INF,yes,SARS-CoV-2
SRR25210231,AMPLICON,272,50114390,PRJNA992940,SAMN36377718,SARS-CoV-2: wastewater surveillance,14318384,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-21,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX20957069,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Ballarat North,38323,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:12:00Z,1,38323,WEHI,SRP448241,NA,12,raw wastewater,composite,BNTHSTP,yes,SARS-CoV-2
SRR25210232,AMPLICON,272,73341073,PRJNA992940,SAMN36377717,SARS-CoV-2: wastewater surveillance,20273083,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-21,public,"run.zq,fastq,activ_sars2_vcf,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX20957068,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Ballarat South,38321,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:12:00Z,1,38321,WEHI,SRP448241,NA,24,raw wastewater,composite,BSTP,yes,SARS-CoV-2
SRR25210233,AMPLICON,271,15407202,PRJNA992940,SAMN36377716,SARS-CoV-2: wastewater surveillance,4812842,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-20,public,"run.zq,fastq,sra,activ_sars2_vcf","s3,ncbi,gs","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX20957067,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Leopold Pump Station - South East Geelong,38319,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,38319,WEHI,SRP448241,NA,72,raw wastewater,composite,BWSP025,yes,SARS-CoV-2
SRR25210234,AMPLICON,272,47204195,PRJNA992940,SAMN36377715,SARS-CoV-2: wastewater surveillance,13299856,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-20,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX20957066,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Belmont Pump Station - South West Geelong,38317,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,38317,WEHI,SRP448241,NA,96,raw wastewater,composite,BWSP006,yes,SARS-CoV-2
SRR25210235,AMPLICON,272,111933,PRJNA992940,SAMN36377714,SARS-CoV-2: wastewater surveillance,99735,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-20,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX20957065,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Fernleigh Street Pump Station - North Geelong,38315,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,38315,WEHI,SRP448241,NA,96,raw wastewater,composite,BWSP030,yes,SARS-CoV-2
SRR25210236,AMPLICON,271,293078,PRJNA992940,SAMN36377713,SARS-CoV-2: wastewater surveillance,154340,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-20,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX20957064,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Barwon Heads,38311,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,38311,WEHI,SRP448241,NA,96,raw wastewater,composite,BW435115,yes,SARS-CoV-2
SRR25210237,AMPLICON,272,415127,PRJNA992940,SAMN36377712,SARS-CoV-2: wastewater surveillance,195088,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-20,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX20957063,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Northern Water Plant (Corio),38293,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,38293,WEHI,SRP448241,NA,96,raw wastewater,composite,S36CNWRP,yes,SARS-CoV-2
SRR25210238,AMPLICON,272,615215,PRJNA992940,SAMN36377711,SARS-CoV-2: wastewater surveillance,246521,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-20,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX20957062,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Black Rock,38289,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,38289,WEHI,SRP448241,NA,96,raw wastewater,composite,S2BRWRP,yes,SARS-CoV-2
SRR25210239,AMPLICON,272,110903919,PRJNA992940,SAMN36377710,SARS-CoV-2: wastewater surveillance,32987111,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-20,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX20957061,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Eastern Treatment Plant,38279,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:12:00Z,1,38279,WEHI,SRP448241,NA,72,raw wastewater,composite,ETPRAWSEW,yes,SARS-CoV-2
SRR25210240,AMPLICON,272,15807335,PRJNA992940,SAMN36377395,SARS-CoV-2: wastewater surveillance,5037147,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-23,public,"sra,fastq,run.zq,activ_sars2_vcf","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public,gs.US",SRX20957060,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Wonthaggi,34975,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,34975,WEHI,SRP448241,NA,24,raw wastewater,composite,WONTHAGGI,yes,SARS-CoV-2
SRR25210241,AMPLICON,272,99421175,PRJNA992940,SAMN36377709,SARS-CoV-2: wastewater surveillance,33012636,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-20,public,"activ_sars2_vcf,run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX20957059,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Western Treatment Plant,38277,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:12:00Z,1,38277,WEHI,SRP448241,NA,72,raw wastewater,composite,SFDGSEW,yes,SARS-CoV-2
SRR25210242,AMPLICON,272,2123320,PRJNA992940,SAMN36377708,SARS-CoV-2: wastewater surveillance,660536,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-20,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX20957058,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Hacketts Road Branch - Point Cook,38159,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,38159,WEHI,SRP448241,NA,96,raw wastewater,composite,HAC2,yes,SARS-CoV-2
SRR25210243,AMPLICON,272,39056864,PRJNA992940,SAMN36377707,SARS-CoV-2: wastewater surveillance,12779733,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-20,public,"run.zq,activ_sars2_vcf,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1,gs.US",SRX20957057,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Cranbourne Main Dandenong South,38117,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:12:00Z,1,38117,WEHI,SRP448241,NA,72,raw wastewater,composite,CRB002,yes,SARS-CoV-2
SRR25210244,AMPLICON,272,475092,PRJNA992940,SAMN36377706,SARS-CoV-2: wastewater surveillance,224683,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-16,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX20957056,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Northern Water Plant (Corio),38007,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,38007,WEHI,SRP448241,NA,72,raw wastewater,composite,S36CNWRP,yes,SARS-CoV-2
SRR25210245,AMPLICON,272,269714,PRJNA992940,SAMN36377705,SARS-CoV-2: wastewater surveillance,163704,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-16,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX20957055,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Colac,38005,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,38005,WEHI,SRP448241,NA,72,raw wastewater,composite,S30CWRP,yes,SARS-CoV-2
SRR25210246,AMPLICON,272,82000095,PRJNA992940,SAMN36377704,SARS-CoV-2: wastewater surveillance,25796210,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-16,public,"fastq,sra,activ_sars2_vcf,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRX20957054,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Black Rock,38003,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:12:00Z,1,38003,WEHI,SRP448241,NA,72,raw wastewater,composite,S2BRWRP,yes,SARS-CoV-2
SRR25210247,AMPLICON,272,73661530,PRJNA992940,SAMN36377703,SARS-CoV-2: wastewater surveillance,23033443,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-17,public,"activ_sars2_vcf,sra,run.zq,fastq","ncbi,gs,s3","gs.US,gs.us-east1,s3.us-east-1,ncbi.public",SRX20957053,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Cranbourne Main Dandenong South,37973,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:12:00Z,1,37973,WEHI,SRP448241,NA,24,raw wastewater,composite,CRB002,yes,SARS-CoV-2
SRR25210248,AMPLICON,271,1571617,PRJNA992940,SAMN36377702,SARS-CoV-2: wastewater surveillance,557750,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-17,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX20957052,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Sunbury,37961,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,37961,WEHI,SRP448241,NA,72,raw wastewater,composite,SUNBURY,yes,SARS-CoV-2
SRR25210249,AMPLICON,271,54390495,PRJNA992940,SAMN36377701,SARS-CoV-2: wastewater surveillance,17494400,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-16,public,"activ_sars2_vcf,fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1,gs.US",SRX20957051,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Craigieburn,37953,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:12:00Z,1,37953,WEHI,SRP448241,NA,24,raw wastewater,composite,PCRGRAW1,yes,SARS-CoV-2
SRR25210250,AMPLICON,272,45719494,PRJNA992940,SAMN36377700,SARS-CoV-2: wastewater surveillance,13198599,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-15,public,"activ_sars2_vcf,sra,fastq,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRX20957050,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Aurora,37951,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:12:00Z,1,37951,WEHI,SRP448241,NA,24,raw wastewater,composite,PAURRAW1,yes,SARS-CoV-2
SRR25210251,AMPLICON,272,728087,PRJNA992940,SAMN36377394,SARS-CoV-2: wastewater surveillance,304611,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-22,public,"run.zq,fastq,sra,activ_sars2_vcf","gs,ncbi,s3","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX20957049,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Nhill,34849,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,34849,WEHI,SRP448241,NA,96,raw wastewater,composite,SONHI003,yes,SARS-CoV-2
SRR25210252,AMPLICON,272,174830,PRJNA992940,SAMN36377699,SARS-CoV-2: wastewater surveillance,123032,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-16,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX20957048,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Fernleigh Street Pump Station - North Geelong,37935,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,37935,WEHI,SRP448241,NA,168,raw wastewater,composite,BWSP030,yes,SARS-CoV-2
SRR25210253,AMPLICON,272,57402866,PRJNA992940,SAMN36377698,SARS-CoV-2: wastewater surveillance,17757350,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-16,public,"fastq,run.zq,sra,activ_sars2_vcf","ncbi,gs,s3","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX20957047,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Cranbourne Main Dandenong South,37889,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:12:00Z,1,37889,WEHI,SRP448241,NA,24,raw wastewater,composite,CRB002,yes,SARS-CoV-2
SRR25210254,AMPLICON,272,62091430,PRJNA992940,SAMN36377697,SARS-CoV-2: wastewater surveillance,19646111,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-16,public,"activ_sars2_vcf,run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1,gs.US",SRX20957046,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Hacketts Road Branch - Point Cook,37871,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:12:00Z,1,37871,WEHI,SRP448241,NA,12,raw wastewater,composite,HAC2,yes,SARS-CoV-2
