Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,collection_date (run),Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,fasta_file (run),geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolation_Source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Sample (run),SAMPLE,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1
SRR18541068,AMPLICON,299,140312069,PRJNA819090,SAMN27108094,SARS-CoV-2: wastewater surveillance,11986596,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-08-12 00:00:00+00:00,2021-08-12,public,"bam,sra","s3,gs","gs.US,s3.us-east-1",SRX14670859,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-49899,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-49899,SEARCH-49899__E0001055__H15__210827_A00953_0385_AHGYKLDSX2__001,SEARCH-49899__E0001055__H15__210827_A00953_0385_AHGYKLDSX2__001,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541070,AMPLICON,300,11310655,PRJNA819090,SAMN27108093,SARS-CoV-2: wastewater surveillance,944774,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-08-12 00:00:00+00:00,2021-08-12,public,"sra,bam","s3,gs","gs.US,s3.us-east-1",SRX14670857,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-49898,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-49898,SEARCH-49898__E0001055__F15__210827_A00953_0385_AHGYKLDSX2__001,SEARCH-49898__E0001055__F15__210827_A00953_0385_AHGYKLDSX2__001,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541071,AMPLICON,291,41786532,PRJNA819090,SAMN27108092,SARS-CoV-2: wastewater surveillance,3263708,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-08-11 00:00:00+00:00,2021-08-11,public,"sra,bam","s3,gs","s3.us-east-1,gs.US",SRX14670856,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-49896,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-49896,SEARCH-49896__E0001055__P14__210827_A00953_0385_AHGYKLDSX2__001,SEARCH-49896__E0001055__P14__210827_A00953_0385_AHGYKLDSX2__001,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541072,AMPLICON,299,12046629,PRJNA819090,SAMN27108091,SARS-CoV-2: wastewater surveillance,1098777,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-08-11 00:00:00+00:00,2021-08-11,public,"bam,sra","gs,s3","gs.US,s3.us-east-1",SRX14670855,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-49895,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-49895,SEARCH-49895__E0001055__C15__210827_A00953_0385_AHGYKLDSX2__001,SEARCH-49895__E0001055__C15__210827_A00953_0385_AHGYKLDSX2__001,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541073,AMPLICON,300,85923530,PRJNA819090,SAMN27108090,SARS-CoV-2: wastewater surveillance,6437189,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-08-11 00:00:00+00:00,2021-08-11,public,"sra,bam","gs,s3","gs.US,s3.us-east-1",SRX14670854,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-49893,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-49893,SEARCH-49893__E0001055__A15__210827_A00953_0385_AHGYKLDSX2__001,SEARCH-49893__E0001055__A15__210827_A00953_0385_AHGYKLDSX2__001,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541074,AMPLICON,298,296180373,PRJNA819090,SAMN27108211,SARS-CoV-2: wastewater surveillance,34125228,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-12-16 00:00:00+00:00,2021-12-01,public,"bam,sra","gs,s3","gs.US,s3.us-east-1",SRX14670853,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, San Diego (Point Loma)",Illumina NovaSeq 6000,city-wide wastewater treatment facility,SEARCH-61656,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-61656,SEARCH-61656__E0001894__G03__211230_A00953_0478_AHCMT5DSX3__002,SEARCH-61656__E0001894__G03__211230_A00953_0478_AHCMT5DSX3__002,SRP366703,2300000,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541075,AMPLICON,298,295781642,PRJNA819090,SAMN27108210,SARS-CoV-2: wastewater surveillance,34542228,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-12-13 00:00:00+00:00,2021-12-01,public,"sra,bam","gs,s3","gs.US,s3.us-east-1",SRX14670852,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, San Diego (Point Loma)",Illumina NovaSeq 6000,city-wide wastewater treatment facility,SEARCH-61644,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-61644,SEARCH-61644__E0001894__E03__211230_A00953_0478_AHCMT5DSX3__002,SEARCH-61644__E0001894__E03__211230_A00953_0478_AHCMT5DSX3__002,SRP366703,2300000,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541076,AMPLICON,297,295286359,PRJNA819090,SAMN27108209,SARS-CoV-2: wastewater surveillance,34254912,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-12-12 00:00:00+00:00,2021-11-27,public,"sra,bam","gs,s3","s3.us-east-1,gs.US",SRX14670851,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, San Diego (Point Loma)",Illumina NovaSeq 6000,city-wide wastewater treatment facility,SEARCH-61632,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-61632,SEARCH-61632__E0001894__C03__211230_A00953_0478_AHCMT5DSX3__002,SEARCH-61632__E0001894__C03__211230_A00953_0478_AHCMT5DSX3__002,SRP366703,2300000,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541077,AMPLICON,298,296421856,PRJNA819090,SAMN27108208,SARS-CoV-2: wastewater surveillance,33877973,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-12-12 00:00:00+00:00,2021-11-28,public,"sra,bam","gs,s3","s3.us-east-1,gs.US",SRX14670850,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, San Diego (Point Loma)",Illumina NovaSeq 6000,city-wide wastewater treatment facility,SEARCH-61626,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-61626,SEARCH-61626__E0001894__B03__211230_A00953_0478_AHCMT5DSX3__002,SEARCH-61626__E0001894__B03__211230_A00953_0478_AHCMT5DSX3__002,SRP366703,2300000,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541078,AMPLICON,297,3633513,PRJNA819090,SAMN27108207,SARS-CoV-2: wastewater surveillance,659245,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-11-12 00:00:00+00:00,2021-10-10,public,"sra,bam","s3,gs","s3.us-east-1,gs.US",SRX14670849,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, San Diego (Point Loma)",Illumina NovaSeq 6000,city-wide wastewater treatment facility,SEARCH-59156,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-59156,SEARCH-59156__E0001847__A09__211216_A01535_0061_AHWNGYDRXY__001002,SEARCH-59156__E0001847__A09__211216_A01535_0061_AHWNGYDRXY__001002,SRP366703,2300000,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541079,AMPLICON,295,28664934,PRJNA819090,SAMN27108206,SARS-CoV-2: wastewater surveillance,3769978,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-10-18 00:00:00+00:00,2021-10-18,public,"bam,sra","gs,s3","s3.us-east-1,gs.US",SRX14670848,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, San Diego (Point Loma)",Illumina NovaSeq 6000,city-wide wastewater treatment facility,SEARCH-56484,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-56484,SEARCH-56484__E0001548__N09__211104_A00953_0442_AH2555DSX3__001,SEARCH-56484__E0001548__N09__211104_A00953_0442_AH2555DSX3__001,SRP366703,2300000,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541080,AMPLICON,295,18292494,PRJNA819090,SAMN27108205,SARS-CoV-2: wastewater surveillance,2630081,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-10-17 00:00:00+00:00,2021-10-06,public,"sra,bam","s3,gs","gs.US,s3.us-east-1",SRX14670847,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, San Diego (Point Loma)",Illumina NovaSeq 6000,city-wide wastewater treatment facility,SEARCH-56482,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-56482,SEARCH-56482__E0001548__L09__211104_A00953_0442_AH2555DSX3__001,SEARCH-56482__E0001548__L09__211104_A00953_0442_AH2555DSX3__001,SRP366703,2300000,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541081,AMPLICON,295,3663864,PRJNA819090,SAMN27108204,SARS-CoV-2: wastewater surveillance,671848,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-10-13 00:00:00+00:00,2021-10-10,public,"bam,sra","gs,s3","gs.US,s3.us-east-1",SRX14670846,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, San Diego (Point Loma)",Illumina NovaSeq 6000,city-wide wastewater treatment facility,SEARCH-56481,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-56481,SEARCH-56481__E0001548__K09__211104_A00953_0442_AH2555DSX3__001,SEARCH-56481__E0001548__K09__211104_A00953_0442_AH2555DSX3__001,SRP366703,2300000,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541082,AMPLICON,299,32393577,PRJNA819090,SAMN27108042,SARS-CoV-2: wastewater surveillance,2942562,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-07-12 00:00:00+00:00,2021-07-12,public,"bam,sra,activ_sars2_vcf","gs,s3","s3.us-east-1,gs.US",SRX14670845,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, San Diego (Point Loma)",Illumina NovaSeq 6000,city-wide wastewater treatment facility,SEARCH-42580,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-42580,SEARCH-42580__E0000056__F03__210730_A00953_0364_BHGYJ7DSX2__001,SEARCH-42580__E0000056__F03__210730_A00953_0364_BHGYJ7DSX2__001,SRP366703,2300000,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541083,AMPLICON,294,4947515,PRJNA819090,SAMN27108203,SARS-CoV-2: wastewater surveillance,847420,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-10-13 00:00:00+00:00,2021-10-13,public,"bam,sra","s3,gs","gs.US,s3.us-east-1",SRX14670844,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, San Diego (Point Loma)",Illumina NovaSeq 6000,city-wide wastewater treatment facility,SEARCH-56480,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-56480,SEARCH-56480__E0001548__J09__211104_A00953_0442_AH2555DSX3__001,SEARCH-56480__E0001548__J09__211104_A00953_0442_AH2555DSX3__001,SRP366703,2300000,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541084,AMPLICON,295,32090671,PRJNA819090,SAMN27108202,SARS-CoV-2: wastewater surveillance,3842739,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-10-11 00:00:00+00:00,2021-10-04,public,"bam,sra","gs,s3","s3.us-east-1,gs.US",SRX14670843,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, San Diego (Point Loma)",Illumina NovaSeq 6000,city-wide wastewater treatment facility,SEARCH-56470,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-56470,SEARCH-56470__E0001548__P08__211104_A00953_0442_AH2555DSX3__001,SEARCH-56470__E0001548__P08__211104_A00953_0442_AH2555DSX3__001,SRP366703,2300000,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541085,AMPLICON,295,7604209,PRJNA819090,SAMN27108201,SARS-CoV-2: wastewater surveillance,1198048,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-10-10 00:00:00+00:00,2021-10-11,public,"sra,bam","gs,s3","s3.us-east-1,gs.US",SRX14670842,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, San Diego (Point Loma)",Illumina NovaSeq 6000,city-wide wastewater treatment facility,SEARCH-56469,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-56469,SEARCH-56469__E0001548__O08__211104_A00953_0442_AH2555DSX3__001,SEARCH-56469__E0001548__O08__211104_A00953_0442_AH2555DSX3__001,SRP366703,2300000,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541086,AMPLICON,294,1756583,PRJNA819090,SAMN27108200,SARS-CoV-2: wastewater surveillance,413180,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-10-10 00:00:00+00:00,2021-10-10,public,"sra,bam","s3,gs","gs.US,s3.us-east-1",SRX14670841,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, San Diego (Point Loma)",Illumina NovaSeq 6000,city-wide wastewater treatment facility,SEARCH-56468,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-56468,SEARCH-56468__E0001548__N08__211104_A00953_0442_AH2555DSX3__001,SEARCH-56468__E0001548__N08__211104_A00953_0442_AH2555DSX3__001,SRP366703,2300000,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541087,AMPLICON,295,8386540,PRJNA819090,SAMN27108199,SARS-CoV-2: wastewater surveillance,1373971,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-10-06 00:00:00+00:00,2021-10-17,public,"bam,sra","s3,gs","gs.US,s3.us-east-1",SRX14670840,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, San Diego (Point Loma)",Illumina NovaSeq 6000,city-wide wastewater treatment facility,SEARCH-56467,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-56467,SEARCH-56467__E0001548__M08__211104_A00953_0442_AH2555DSX3__001,SEARCH-56467__E0001548__M08__211104_A00953_0442_AH2555DSX3__001,SRP366703,2300000,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541088,AMPLICON,298,114695752,PRJNA819090,SAMN27108198,SARS-CoV-2: wastewater surveillance,9342622,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-09-22 00:00:00+00:00,2021-09-22,public,"sra,bam","s3,gs","gs.US,s3.us-east-1",SRX14670839,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, San Diego (Point Loma)",Illumina NovaSeq 6000,city-wide wastewater treatment facility,SEARCH-55189,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-55189,SEARCH-55189__E0001449__O06__211022_A00953_0430_AHVYJ7DSX2__001,SEARCH-55189__E0001449__O06__211022_A00953_0430_AHVYJ7DSX2__001,SRP366703,2300000,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541089,AMPLICON,299,61693720,PRJNA819090,SAMN27108197,SARS-CoV-2: wastewater surveillance,5526596,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-09-22 00:00:00+00:00,2021-09-22,public,"bam,sra","gs,s3","gs.US,s3.us-east-1",SRX14670838,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, San Diego (Point Loma)",Illumina NovaSeq 6000,city-wide wastewater treatment facility,SEARCH-55186,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-55186,SEARCH-55186__E0001449__L06__211022_A00953_0430_AHVYJ7DSX2__001,SEARCH-55186__E0001449__L06__211022_A00953_0430_AHVYJ7DSX2__001,SRP366703,2300000,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541090,AMPLICON,299,100711284,PRJNA819090,SAMN27108196,SARS-CoV-2: wastewater surveillance,8335191,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-09-22 00:00:00+00:00,2021-09-22,public,"sra,bam","s3,gs","gs.US,s3.us-east-1",SRX14670837,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, San Diego (Point Loma)",Illumina NovaSeq 6000,city-wide wastewater treatment facility,SEARCH-55183,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-55183,SEARCH-55183__E0001449__I06__211022_A00953_0430_AHVYJ7DSX2__001,SEARCH-55183__E0001449__I06__211022_A00953_0430_AHVYJ7DSX2__001,SRP366703,2300000,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541091,AMPLICON,299,110787674,PRJNA819090,SAMN27108195,SARS-CoV-2: wastewater surveillance,9368002,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-09-20 00:00:00+00:00,2021-09-20,public,"bam,sra","s3,gs","s3.us-east-1,gs.US",SRX14670836,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, San Diego (Point Loma)",Illumina NovaSeq 6000,city-wide wastewater treatment facility,SEARCH-55172,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-55172,SEARCH-55172__E0001449__N05__211022_A00953_0430_AHVYJ7DSX2__001,SEARCH-55172__E0001449__N05__211022_A00953_0430_AHVYJ7DSX2__001,SRP366703,2300000,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541092,AMPLICON,297,57796139,PRJNA819090,SAMN27108194,SARS-CoV-2: wastewater surveillance,6305562,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-09-05 00:00:00+00:00,2021-09-05,public,"bam,sra","gs,s3","gs.US,s3.us-east-1",SRX14670835,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, San Diego (Point Loma)",Illumina NovaSeq 6000,city-wide wastewater treatment facility,SEARCH-53632,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-53632,SEARCH-53632__E0001195__H12__210924_A01535_0019_BHT7MHDSX2__003,SEARCH-53632__E0001195__H12__210924_A01535_0019_BHT7MHDSX2__003,SRP366703,2300000,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541093,AMPLICON,299,22576614,PRJNA819090,SAMN27108041,SARS-CoV-2: wastewater surveillance,2239265,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-07-12 00:00:00+00:00,2021-07-12,public,"bam,sra","gs,s3","s3.us-east-1,gs.US",SRX14670834,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, San Diego (Point Loma)",Illumina NovaSeq 6000,city-wide wastewater treatment facility,SEARCH-42579,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-42579,SEARCH-42579__E0000056__C03__210730_A00953_0364_BHGYJ7DSX2__001,SEARCH-42579__E0000056__C03__210730_A00953_0364_BHGYJ7DSX2__001,SRP366703,2300000,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541094,AMPLICON,298,54822412,PRJNA819090,SAMN27108193,SARS-CoV-2: wastewater surveillance,6021210,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-09-08 00:00:00+00:00,2021-09-08,public,"sra,bam","gs,s3","s3.us-east-1,gs.US",SRX14670833,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-53618,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-53618,SEARCH-53618__E0001195__F11__210924_A01535_0019_BHT7MHDSX2__003,SEARCH-53618__E0001195__F11__210924_A01535_0019_BHT7MHDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541095,AMPLICON,298,8391701,PRJNA819090,SAMN27108192,SARS-CoV-2: wastewater surveillance,1133053,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-09-08 00:00:00+00:00,2021-09-08,public,"bam,sra","s3,gs","s3.us-east-1,gs.US",SRX14670832,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-53615,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-53615,SEARCH-53615__E0001195__C11__210924_A01535_0019_BHT7MHDSX2__003,SEARCH-53615__E0001195__C11__210924_A01535_0019_BHT7MHDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541096,AMPLICON,298,23467715,PRJNA819090,SAMN27108191,SARS-CoV-2: wastewater surveillance,2630203,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-09-07 00:00:00+00:00,2021-09-07,public,"bam,sra","gs,s3","gs.US,s3.us-east-1",SRX14670831,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-53614,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-53614,SEARCH-53614__E0001195__B11__210924_A01535_0019_BHT7MHDSX2__003,SEARCH-53614__E0001195__B11__210924_A01535_0019_BHT7MHDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541097,AMPLICON,294,13876081,PRJNA819090,SAMN27108190,SARS-CoV-2: wastewater surveillance,1719994,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-09-13 00:00:00+00:00,2021-09-13,public,"bam,sra","s3,gs","gs.US,s3.us-east-1",SRX14670830,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-53612,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-53612,SEARCH-53612__E0001195__P10__210924_A01535_0019_BHT7MHDSX2__003,SEARCH-53612__E0001195__P10__210924_A01535_0019_BHT7MHDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541098,AMPLICON,298,32432455,PRJNA819090,SAMN27108189,SARS-CoV-2: wastewater surveillance,3679821,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-09-13 00:00:00+00:00,2021-09-13,public,"bam,sra","s3,gs","gs.US,s3.us-east-1",SRX14670829,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-53607,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-53607,SEARCH-53607__E0001195__K10__210924_A01535_0019_BHT7MHDSX2__003,SEARCH-53607__E0001195__K10__210924_A01535_0019_BHT7MHDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541099,AMPLICON,298,37530825,PRJNA819090,SAMN27108188,SARS-CoV-2: wastewater surveillance,4105667,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-09-07 00:00:00+00:00,2021-09-07,public,"sra,bam","gs,s3","gs.US,s3.us-east-1",SRX14670828,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-53601,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-53601,SEARCH-53601__E0001195__E10__210924_A01535_0019_BHT7MHDSX2__003,SEARCH-53601__E0001195__E10__210924_A01535_0019_BHT7MHDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541100,AMPLICON,297,39169448,PRJNA819090,SAMN27108187,SARS-CoV-2: wastewater surveillance,4502454,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-09-07 00:00:00+00:00,2021-09-07,public,"bam,sra","s3,gs","gs.US,s3.us-east-1",SRX14670827,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-53599,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-53599,SEARCH-53599__E0001195__C10__210924_A01535_0019_BHT7MHDSX2__003,SEARCH-53599__E0001195__C10__210924_A01535_0019_BHT7MHDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541101,AMPLICON,298,298150378,PRJNA819090,SAMN27108186,SARS-CoV-2: wastewater surveillance,27208745,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-09-13 00:00:00+00:00,2021-09-13,public,"sra,bam","gs,s3","s3.us-east-1,gs.US",SRX14670826,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-53595,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-53595,SEARCH-53595__E0001195__O09__210924_A01535_0019_BHT7MHDSX2__003,SEARCH-53595__E0001195__O09__210924_A01535_0019_BHT7MHDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18541102,AMPLICON,298,2194178,PRJNA819090,SAMN27108185,SARS-CoV-2: wastewater surveillance,480227,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-09-06 00:00:00+00:00,2021-09-06,public,"sra,bam","gs,s3","s3.us-east-1,gs.US",SRX14670825,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-53586,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-53586,SEARCH-53586__E0001195__F09__210924_A01535_0019_BHT7MHDSX2__003,SEARCH-53586__E0001195__F09__210924_A01535_0019_BHT7MHDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
