Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1,isolation_source
SRR26769517,WGS,502,192827236,PRJNA1027858,SAMN38185024,SARS-CoV-2: wastewater surveillance,112977185,UNIVERSITY OF WATERLOO,2022-05-03,public,"run.zq,fastq,sra,activ_sars2_vcf","ncbi,s3,gs","gs.US,gs.us-east1,s3.us-east-1,ncbi.public",SRX22468130,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A22,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T16:24:00Z,1,OWW14-22-05-03,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW14
SRR26769518,WGS,502,13809518,PRJNA1027858,SAMN38185006,SARS-CoV-2: wastewater surveillance,9465615,UNIVERSITY OF WATERLOO,2022-05-04,public,"fastq,activ_sars2_vcf,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX22468129,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A4,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T16:23:00Z,1,OWW9-22-05-04,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW9
SRR26769519,WGS,502,786440228,PRJNA1027858,SAMN38185023,SARS-CoV-2: wastewater surveillance,514022538,UNIVERSITY OF WATERLOO,2022-05-02,public,"fastq,sra,activ_sars2_vcf,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1,gs.US",SRX22468128,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A21,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T16:26:00Z,1,OWW15-22-05-02,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW15
SRR26769520,WGS,502,118065380,PRJNA1027858,SAMN38185022,SARS-CoV-2: wastewater surveillance,73882428,UNIVERSITY OF WATERLOO,2022-05-04,public,"activ_sars2_vcf,sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX22468127,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A20,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T16:24:00Z,1,OWW17-22-05-04,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW17
SRR26769521,WGS,502,196154492,PRJNA1027858,SAMN38185021,SARS-CoV-2: wastewater surveillance,120681405,UNIVERSITY OF WATERLOO,2022-05-04,public,"fastq,run.zq,sra,activ_sars2_vcf","ncbi,s3,gs","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX22468126,Canada,North America,Canada:Sault Ste. Marie,Illumina MiSeq,"=_xlfn.CONCAT(A19,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T16:24:00Z,1,SOO-22-05-04,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Sault Ste. Marie East End Wastewater Treatment Plant- Algoma Public Health
SRR26769522,WGS,502,17462572,PRJNA1027858,SAMN38185020,SARS-CoV-2: wastewater surveillance,12629032,UNIVERSITY OF WATERLOO,2022-05-04,public,"activ_sars2_vcf,sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US,gs.us-east1",SRX22468125,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A18,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T16:23:00Z,1,OWW16-22-05-04,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW16
SRR26769523,WGS,502,57069368,PRJNA1027858,SAMN38185019,SARS-CoV-2: wastewater surveillance,36216204,UNIVERSITY OF WATERLOO,2022-05-02,public,"activ_sars2_vcf,run.zq,sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1,gs.us-east1",SRX22468124,Canada,North America,Canada:Sudbury,Illumina MiSeq,"=_xlfn.CONCAT(A17,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T16:24:00Z,1,TPKL-22-05-02,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Greater Sudbury Wastewater Treatment Plant- Public Health Sudbury & Districts
SRR26769524,WGS,502,34461296,PRJNA1027858,SAMN38185018,SARS-CoV-2: wastewater surveillance,25094100,UNIVERSITY OF WATERLOO,2022-05-10,public,"fastq,sra,activ_sars2_vcf,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX22468123,Canada,North America,Canada:Hamilton,Illumina MiSeq,"=_xlfn.CONCAT(A16,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T16:23:00Z,1,Hamilton WWTP-22-05-10,SRP466219,NA,24,post grit removal,composite,yes,SARS-CoV-2,Hamilton-Woodward Avenue Wastewater Treatment Plant- City of Hamilton Public Health Services
SRR26769525,WGS,502,41862784,PRJNA1027858,SAMN38185017,SARS-CoV-2: wastewater surveillance,29142360,UNIVERSITY OF WATERLOO,2022-04-27,public,"activ_sars2_vcf,run.zq,fastq,sra","ncbi,s3,gs","gs.US,gs.us-east1,s3.us-east-1,ncbi.public",SRX22468122,Canada,North America,Canada:Wallaceburg,Illumina MiSeq,"=_xlfn.CONCAT(A15,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T16:23:00Z,1,WB-22-04-27,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Wallaceburg Wastewater Treatment Plant- Chatham-Kent Health Unit
SRR26769526,WGS,502,65320240,PRJNA1027858,SAMN38185016,SARS-CoV-2: wastewater surveillance,45783138,UNIVERSITY OF WATERLOO,2022-04-20,public,"activ_sars2_vcf,run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,gs.us-east1,ncbi.public",SRX22468121,Canada,North America,Canada:Wallaceburg,Illumina MiSeq,"=_xlfn.CONCAT(A14,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T16:23:00Z,1,WB-22-04-20,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Wallaceburg Wastewater Treatment Plant- Chatham-Kent Health Unit
SRR26769527,WGS,502,16112694,PRJNA1027858,SAMN38185015,SARS-CoV-2: wastewater surveillance,11183644,UNIVERSITY OF WATERLOO,2022-04-11,public,"fastq,sra,activ_sars2_vcf,run.zq","ncbi,s3,gs","gs.US,gs.us-east1,s3.us-east-1,ncbi.public",SRX22468120,Canada,North America,Canada:Wallaceburg,Illumina MiSeq,"=_xlfn.CONCAT(A13,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T16:23:00Z,1,WB-22-04-11,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Wallaceburg Wastewater Treatment Plant- Chatham-Kent Health Unit
SRR26769528,WGS,502,787823238,PRJNA1027858,SAMN38185014,SARS-CoV-2: wastewater surveillance,495882451,UNIVERSITY OF WATERLOO,2022-04-25,public,"run.zq,sra,fastq,activ_sars2_vcf","s3,ncbi,gs","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX22468119,Canada,North America,Canada:Cornwall,Illumina MiSeq,"=_xlfn.CONCAT(A12,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T16:24:00Z,1,CW-22-04-25,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Cornwall Wastewater Treatment Plant- Eastern Ontario Health Unit
SRR26769529,WGS,502,12991760,PRJNA1027858,SAMN38185005,SARS-CoV-2: wastewater surveillance,9003281,UNIVERSITY OF WATERLOO,2022-05-04,public,"activ_sars2_vcf,run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRX22468118,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A3,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T16:23:00Z,1,OWW4-22-05-04,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW4
SRR26769530,WGS,502,14107706,PRJNA1027858,SAMN38185004,SARS-CoV-2: wastewater surveillance,9778329,UNIVERSITY OF WATERLOO,2022-05-04,public,"activ_sars2_vcf,fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX22468117,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A2,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T16:23:00Z,1,OWW1-22-05-04,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW1
SRR26771523,WGS,502,229549038,PRJNA1027858,SAMN38186737,SARS-CoV-2: wastewater surveillance,137014478,UNIVERSITY OF WATERLOO,2022-06-01,public,"fastq,run.zq,sra,activ_sars2_vcf","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1,gs.us-east1",SRX22470332,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A45,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T17:48:00Z,1,OWW21-22-06-01,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW21
SRR26771524,WGS,502,237145302,PRJNA1027858,SAMN38186736,SARS-CoV-2: wastewater surveillance,147078755,UNIVERSITY OF WATERLOO,2022-06-01,public,"run.zq,activ_sars2_vcf,sra,fastq","ncbi,gs,s3","gs.us-east1,gs.US,s3.us-east-1,ncbi.public",SRX22470331,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A44,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T17:48:00Z,1,OWW8-22-06-01,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW8
SRR26771525,WGS,502,152997050,PRJNA1027858,SAMN38186735,SARS-CoV-2: wastewater surveillance,94261672,UNIVERSITY OF WATERLOO,2022-06-01,public,"sra,run.zq,activ_sars2_vcf,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRX22470330,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A43,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T17:48:00Z,1,OWW9-22-06-01,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW9
SRR26771526,WGS,502,167826130,PRJNA1027858,SAMN38186734,SARS-CoV-2: wastewater surveillance,104123479,UNIVERSITY OF WATERLOO,2022-06-01,public,"activ_sars2_vcf,sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,gs.us-east1,ncbi.public",SRX22470329,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A42,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T17:50:00Z,1,OWW1-22-06-01,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW1
SRR26771527,WGS,502,92231958,PRJNA1027858,SAMN38186698,SARS-CoV-2: wastewater surveillance,51218719,UNIVERSITY OF WATERLOO,2022-05-18,public,"activ_sars2_vcf,sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public,gs.US",SRX22470328,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A6,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T17:49:00Z,1,OWW8-22-05-18,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW8
SRR26771528,WGS,502,241345034,PRJNA1027858,SAMN38186733,SARS-CoV-2: wastewater surveillance,149079191,UNIVERSITY OF WATERLOO,2022-05-15,public,"fastq,run.zq,sra,activ_sars2_vcf","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1,gs.US",SRX22470327,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A41,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T17:50:00Z,1,OWW13-22-05-15,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW13
SRR26771529,WGS,502,246921752,PRJNA1027858,SAMN38186732,SARS-CoV-2: wastewater surveillance,155632167,UNIVERSITY OF WATERLOO,2022-05-17,public,"activ_sars2_vcf,fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRX22470326,Canada,North America,Canada:Peterborough County,Illumina MiSeq,"=_xlfn.CONCAT(A40,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T17:49:00Z,1,PTBC4-22-05-17,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Peterborough County 4-Peterborough Public Health
SRR26771530,WGS,502,260570630,PRJNA1027858,SAMN38186731,SARS-CoV-2: wastewater surveillance,163801350,UNIVERSITY OF WATERLOO,2022-05-12,public,"run.zq,sra,fastq,activ_sars2_vcf","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX22470325,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A39,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T17:50:00Z,1,OWW12-22-05-12,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW12
SRR26771531,WGS,502,622026192,PRJNA1027858,SAMN38186730,SARS-CoV-2: wastewater surveillance,367836474,UNIVERSITY OF WATERLOO,2022-06-01,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX22470324,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A38,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T17:49:00Z,1,OWW23-22-06-01,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW23
SRR26771532,WGS,502,262726218,PRJNA1027858,SAMN38186729,SARS-CoV-2: wastewater surveillance,153244542,UNIVERSITY OF WATERLOO,2022-05-31,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX22470323,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A37,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T17:50:00Z,1,OWW23-22-05-31,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW23
SRR26771533,WGS,502,549255268,PRJNA1027858,SAMN38186728,SARS-CoV-2: wastewater surveillance,334991870,UNIVERSITY OF WATERLOO,2022-06-01,public,"activ_sars2_vcf,sra,fastq,run.zq","gs,s3,ncbi","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX22470322,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A36,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T17:51:00Z,1,OWW22-22-06-01,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW22
SRR26771534,WGS,502,541567138,PRJNA1027858,SAMN38186727,SARS-CoV-2: wastewater surveillance,309399411,UNIVERSITY OF WATERLOO,2022-05-31,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX22470321,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A35,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T17:51:00Z,1,OWW22-22-05-31,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW22
SRR26771535,WGS,502,69649488,PRJNA1027858,SAMN38186726,SARS-CoV-2: wastewater surveillance,43684874,UNIVERSITY OF WATERLOO,2022-05-26,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX22470320,Canada,North America,Canada:Ottawa,Illumina MiSeq,"=_xlfn.CONCAT(A34,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T17:50:00Z,1,Ottawa WWTP-22-05-26,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Robert Pickard Environmental Centre Water Pollution Control Plant- Ottawa Public Health
SRR26771536,WGS,502,164904490,PRJNA1027858,SAMN38186725,SARS-CoV-2: wastewater surveillance,107260242,UNIVERSITY OF WATERLOO,2022-05-20,public,"activ_sars2_vcf,sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX22470319,Canada,North America,Canada:Ottawa,Illumina MiSeq,"=_xlfn.CONCAT(A33,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T17:50:00Z,1,Ottawa WWTP-22-05-20,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Robert Pickard Environmental Centre Water Pollution Control Plant- Ottawa Public Health
SRR26771537,WGS,502,218963866,PRJNA1027858,SAMN38186724,SARS-CoV-2: wastewater surveillance,140285275,UNIVERSITY OF WATERLOO,2022-05-31,public,"run.zq,activ_sars2_vcf,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX22470318,Canada,North America,Canada:Hamilton,Illumina MiSeq,"=_xlfn.CONCAT(A32,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T17:51:00Z,1,Hamilton WWTP-22-05-31,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Hamilton-Woodward Avenue Wastewater Treatment Plant- City of Hamilton Public Health Services
SRR26771538,WGS,502,189812726,PRJNA1027858,SAMN38186697,SARS-CoV-2: wastewater surveillance,102511471,UNIVERSITY OF WATERLOO,2022-05-18,public,"sra,run.zq,fastq,activ_sars2_vcf","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRX22470317,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A5,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T17:50:00Z,1,OWW9-22-05-18,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW9
SRR26771539,WGS,502,100397490,PRJNA1027858,SAMN38186723,SARS-CoV-2: wastewater surveillance,64817984,UNIVERSITY OF WATERLOO,2022-05-29,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX22470316,Canada,North America,Canada:Waterloo,Illumina MiSeq,"=_xlfn.CONCAT(A31,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T17:50:00Z,1,WATERLOO-22-05-29,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Waterloo Wastewater Treatment Plant- Region of Waterloo Public Health and Paramedic Services
SRR26771540,WGS,502,177950466,PRJNA1027858,SAMN38186722,SARS-CoV-2: wastewater surveillance,105442832,UNIVERSITY OF WATERLOO,2022-05-29,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX22470315,Canada,North America,Canada:Cambridge,Illumina MiSeq,"=_xlfn.CONCAT(A30,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T17:50:00Z,1,GALT-22-05-29,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-5,Galt Wastewater Treatment Plant- Region of Waterloo Public Health and Paramedic Services
SRR26771541,WGS,502,195834216,PRJNA1027858,SAMN38186721,SARS-CoV-2: wastewater surveillance,122157167,UNIVERSITY OF WATERLOO,2022-05-29,public,"fastq,activ_sars2_vcf,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX22470314,Canada,North America,Canada:Kitchener,Illumina MiSeq,"=_xlfn.CONCAT(A29,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T17:51:00Z,1,KITCHENER-22-05-29,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-4,Kitchener Wastewater Treatment Plant- Region of Waterloo Public Health and Paramedic Services
SRR26771542,WGS,502,336237090,PRJNA1027858,SAMN38186720,SARS-CoV-2: wastewater surveillance,199286587,UNIVERSITY OF WATERLOO,2022-05-30,public,"fastq,sra,run.zq,activ_sars2_vcf","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX22470313,Canada,North America,Canada:Peel Region,Illumina MiSeq,"=_xlfn.CONCAT(A28,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T17:51:00Z,1,GE BOOTH-22-05-30,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-3,G. E. Booth (Lakeview) Wastewater Treatment Plant- Peel Public Health
SRR26771543,WGS,502,62761044,PRJNA1027858,SAMN38186719,SARS-CoV-2: wastewater surveillance,39371710,UNIVERSITY OF WATERLOO,2022-05-30,public,"fastq,sra,run.zq,activ_sars2_vcf","s3,ncbi,gs","gs.us-east1,ncbi.public,gs.US,s3.us-east-1",SRX22470312,Canada,North America,Canada:Peel Region,Illumina MiSeq,"=_xlfn.CONCAT(A27,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T17:50:00Z,1,CLARKSON-22-05-30,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Clarkson South-Peel Water Pollution Control Plant- Peel Public Health
SRR26771544,WGS,502,155253540,PRJNA1027858,SAMN38186718,SARS-CoV-2: wastewater surveillance,93907973,UNIVERSITY OF WATERLOO,2022-05-30,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22470311,Canada,North America,Canada:York Region,Illumina MiSeq,"=_xlfn.CONCAT(A26,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T17:51:00Z,1,HUMBER AMF-22-05-30,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Humber AMF Pumping Station - York Sewershed- York Region Public Health
SRR26771545,WGS,502,91451850,PRJNA1027858,SAMN38186717,SARS-CoV-2: wastewater surveillance,61042522,UNIVERSITY OF WATERLOO,2022-05-23,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX22470310,Canada,North America,Canada:York Region,Illumina MiSeq,"=_xlfn.CONCAT(A25,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T17:51:00Z,1,HUMBER AMF-22-05-23,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-1,Humber AMF Pumping Station - York Sewershed- York Region Public Health
SRR26771546,WGS,502,1085763250,PRJNA1027858,SAMN38186781,SARS-CoV-2: wastewater surveillance,683863980,UNIVERSITY OF WATERLOO,2022-07-07,public,"run.zq,activ_sars2_vcf,fastq,sra","s3,ncbi,gs","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX22470309,Canada,North America,Canada:Cornwall,Illumina MiSeq,"=_xlfn.CONCAT(A89,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T17:52:00Z,1,CW-22-06-08,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Cornwall Wastewater Treatment Plant- Eastern Ontario Health Unit
SRR26771547,WGS,502,548164924,PRJNA1027858,SAMN38186780,SARS-CoV-2: wastewater surveillance,338369477,UNIVERSITY OF WATERLOO,2022-07-06,public,"sra,run.zq,activ_sars2_vcf,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX22470308,Canada,North America,Canada:Cornwall,Illumina MiSeq,"=_xlfn.CONCAT(A88,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T17:51:00Z,1,CW-22-06-01,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Cornwall Wastewater Treatment Plant- Eastern Ontario Health Unit
SRR26771548,WGS,502,787756974,PRJNA1027858,SAMN38186779,SARS-CoV-2: wastewater surveillance,499727226,UNIVERSITY OF WATERLOO,2022-07-05,public,"activ_sars2_vcf,run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX22470307,Canada,North America,Canada:Cornwall,Illumina MiSeq,"=_xlfn.CONCAT(A87,""-ARTIC-seq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-11-09T17:51:00Z,1,CW-22-05-25,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Cornwall Wastewater Treatment Plant- Eastern Ontario Health Unit
