Run,amplicon_PCR_primer_scheme (run),Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,concentration_method,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dehosting_method (run),enrichment_kit (run),Experiment,extraction_control,extraction_method,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,purpose_of_ww_sampling,ReleaseDate,create_date,version,Sample Name,sequenced_by,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_site,ww_sample_type,ww_surv_system_sample_id,ww_surv_target_1_known_present,ww_surv_target_1,ww_surv_target_1_conc,ww_surv_target_1_conc_unit,ww_surv_target_1_gene,ww_surv_target_1_protocol,ww_surv_jurisdiction,sequence_submitter_contact_email (run),Sample_name,sample_title
SRR35174965,ARTIC V5.3.2,AMPLICON,432,3630685084,PRJNA957477,SAMN50852184,SARS-CoV-2: wastewater surveillance,1097389177,VERILY_WW,2025-08-18,dewatering of solids,public,"sra,run.zq,activ_sars2_vcf","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public,gs.US",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX30279846,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: Minnesota,Illumina NovaSeq 6000,wastewater,VLT_113-250818.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2025-08-28T00:00:00Z,2025-08-28T16:13:00Z,2,VLT_113-250818,Verily Life Sciences,SRP433461,120000,24,post grit removal,wastewater treatment plant,composite,113-250818,yes,SARS-CoV-2,108040.0130509804,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,MN,,VLT_113-250818,SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR35174966,ARTIC V5.3.2,AMPLICON,498,2957085587,PRJNA957477,SAMN50852182,SARS-CoV-2: wastewater surveillance,964379417,VERILY_WW,2025-08-17,dewatering of solids,public,"run.zq,activ_sars2_vcf,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX30279845,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: Pennsylvania,Illumina NovaSeq 6000,wastewater,VLT_120-250817.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2025-08-28T00:00:00Z,2025-08-28T16:19:00Z,2,VLT_120-250817,Verily Life Sciences,SRP433461,220000,24,post grit removal,wastewater treatment plant,composite,120-250817,yes,SARS-CoV-2,185574.4767714795,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,PA,,VLT_120-250817,SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR35174967,ARTIC V5.3.2,AMPLICON,496,3627065429,PRJNA957477,SAMN50852170,SARS-CoV-2: wastewater surveillance,1180835827,VERILY_WW,2025-08-18,dewatering of solids,public,"run.zq,activ_sars2_vcf,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX30279844,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: Nevada,Illumina NovaSeq 6000,wastewater,VLT_207-250818.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2025-08-28T00:00:00Z,2025-08-28T16:22:00Z,2,VLT_207-250818,Verily Life Sciences,SRP433461,990000,24,post grit removal,wastewater treatment plant,composite,207-250818,yes,SARS-CoV-2,134229.90585155078,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,NV,,VLT_207-250818,SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR35174968,ARTIC V5.3.2,AMPLICON,491,3431135891,PRJNA957477,SAMN50852164,SARS-CoV-2: wastewater surveillance,1126328632,VERILY_WW,2025-08-17,dewatering of solids,public,"sra,run.zq,activ_sars2_vcf","ncbi,gs,s3","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX30279843,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,VLT_241-250817.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2025-08-28T00:00:00Z,2025-08-28T16:26:00Z,2,VLT_241-250817,Verily Life Sciences,SRP433461,212065,24,post grit removal,wastewater treatment plant,composite,241-250817,yes,SARS-CoV-2,124487.48331040725,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,FL,,VLT_241-250817,SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR35174969,ARTIC V5.3.2,AMPLICON,497,3000285653,PRJNA957477,SAMN50852176,SARS-CoV-2: wastewater surveillance,982130780,VERILY_WW,2025-08-18,dewatering of solids,public,"activ_sars2_vcf,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX30279842,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: Maryland,Illumina NovaSeq 6000,wastewater,VLT_148-250818.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2025-08-28T00:00:00Z,2025-08-28T16:12:00Z,2,VLT_148-250818,Verily Life Sciences,SRP433461,90000,24,post grit removal,wastewater treatment plant,composite,148-250818,yes,SARS-CoV-2,196080.81491450983,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,MD,,VLT_148-250818,SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR35174970,ARTIC V5.3.2,AMPLICON,497,3290039770,PRJNA957477,SAMN50852162,SARS-CoV-2: wastewater surveillance,1081626933,VERILY_WW,2025-08-18,dewatering of solids,public,"sra,activ_sars2_vcf,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,gs.us-east1,ncbi.public",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX30279841,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: Nebraska,Illumina NovaSeq 6000,wastewater,VLT_248-250818.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2025-08-28T00:00:00Z,2025-08-28T16:16:00Z,2,VLT_248-250818,Verily Life Sciences,SRP433461,240000,24,post grit removal,wastewater treatment plant,composite,248-250818,yes,SARS-CoV-2,122153.4298109091,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,NE,,VLT_248-250818,SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR35174971,ARTIC V5.3.2,AMPLICON,499,3132994657,PRJNA957477,SAMN50852186,SARS-CoV-2: wastewater surveillance,1018034934,VERILY_WW,2025-08-18,dewatering of solids,public,"sra,run.zq,activ_sars2_vcf","ncbi,s3,gs","gs.US,gs.us-east1,s3.us-east-1,ncbi.public",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX30279840,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: Utah,Illumina NovaSeq 6000,wastewater,VLT_111-250818.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2025-08-28T00:00:00Z,2025-08-28T16:17:00Z,2,VLT_111-250818,Verily Life Sciences,SRP433461,600000,0,primary sludge,wastewater treatment plant,grab,111-250818,yes,SARS-CoV-2,187027.1988116624,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,UT,,VLT_111-250818,SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR35174972,ARTIC V5.3.2,AMPLICON,487,3517054587,PRJNA957477,SAMN50852178,SARS-CoV-2: wastewater surveillance,1161451975,VERILY_WW,2025-08-18,dewatering of solids,public,"sra,run.zq,activ_sars2_vcf","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX30279839,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: Massachusetts,Illumina NovaSeq 6000,wastewater,VLT_146-250818.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2025-08-28T00:00:00Z,2025-08-28T16:16:00Z,2,VLT_146-250818,Verily Life Sciences,SRP433461,2400000,0,primary sludge,wastewater treatment plant,grab,146-250818,yes,SARS-CoV-2,39303.454592485774,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,MA,,VLT_146-250818,SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR35174973,ARTIC V5.3.2,AMPLICON,498,3193383346,PRJNA957477,SAMN50852158,SARS-CoV-2: wastewater surveillance,1043910265,VERILY_WW,2025-08-18,dewatering of solids,public,"sra,activ_sars2_vcf,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1,gs.US",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX30279838,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: Texas,Illumina NovaSeq 6000,wastewater,VLT_28-250818.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2025-08-28T00:00:00Z,2025-08-28T16:14:00Z,2,VLT_28-250818,Verily Life Sciences,SRP433461,200000,0,primary sludge,wastewater treatment plant,grab,28-250818,yes,SARS-CoV-2,81908.24306847158,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,TX,,VLT_28-250818,SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR35174974,ARTIC V5.3.2,AMPLICON,497,4183434744,PRJNA957477,SAMN50852188,SARS-CoV-2: wastewater surveillance,1361552872,VERILY_WW,2025-08-17,dewatering of solids,public,"sra,run.zq,activ_sars2_vcf","ncbi,gs,s3","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX30279837,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: Ohio,Illumina NovaSeq 6000,wastewater,VLT_108-250817.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2025-08-28T00:00:00Z,2025-08-28T16:16:00Z,2,VLT_108-250817,Verily Life Sciences,SRP433461,174000,0,primary sludge,wastewater treatment plant,grab,108-250817,yes,SARS-CoV-2,12256.296223869143,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,OH,,VLT_108-250817,SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR35174975,ARTIC V5.3.2,AMPLICON,495,3796349148,PRJNA957477,SAMN50852142,SARS-CoV-2: wastewater surveillance,1249670934,VERILY_WW,2025-08-12,dewatering of solids,public,"run.zq,activ_sars2_vcf,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX30279836,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: Georgia,Illumina NovaSeq 6000,wastewater,VLT_99-250812.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2025-08-28T00:00:00Z,2025-08-28T16:16:00Z,2,VLT_99-250812,Verily Life Sciences,SRP433461,294660,24,post grit removal,wastewater treatment plant,composite,99-250812,yes,SARS-CoV-2,126299.45504984612,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,GA,,VLT_99-250812,SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR35174976,ARTIC V5.3.2,AMPLICON,494,3756708859,PRJNA957477,SAMN50852141,SARS-CoV-2: wastewater surveillance,1236178783,VERILY_WW,2025-08-14,dewatering of solids,public,"activ_sars2_vcf,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX30279835,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: Georgia,Illumina NovaSeq 6000,wastewater,VLT_99-250814.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2025-08-28T00:00:00Z,2025-08-28T16:29:00Z,2,VLT_99-250814,Verily Life Sciences,SRP433461,294660,24,post grit removal,wastewater treatment plant,composite,99-250814,yes,SARS-CoV-2,110497.28734212957,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,GA,,VLT_99-250814,SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR35174977,ARTIC V5.3.2,AMPLICON,499,3201483743,PRJNA957477,SAMN50852144,SARS-CoV-2: wastewater surveillance,1047418304,VERILY_WW,2025-08-14,dewatering of solids,public,"activ_sars2_vcf,run.zq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,gs.us-east1,ncbi.public",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX30279834,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: Indiana,Illumina NovaSeq 6000,wastewater,VLT_94-250814.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2025-08-28T00:00:00Z,2025-08-28T16:21:00Z,2,VLT_94-250814,Verily Life Sciences,SRP433461,130000,24,post grit removal,wastewater treatment plant,composite,94-250814,yes,SARS-CoV-2,386487.22032941174,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,IN,,VLT_94-250814,SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR34275603,ARTIC V5.3.2,AMPLICON,499,2708926712,PRJNA957477,SAMN49686298,SARS-CoV-2: wastewater surveillance,858672657,VERILY_WW,2025-06-20,dewatering of solids,public,"activ_sars2_vcf,sra,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1,gs.us-east1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX29449325,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,Illumina NovaSeq 6000,wastewater,VLT_SAC903332.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2025-06-27T00:00:00Z,2025-06-27T16:39:00Z,2,VLT_SAC903332,Verily Life Sciences,SRP433461,1480000,0,primary sludge,wastewater treatment plant,grab,SAC903332,yes,SARS-CoV-2,102220.70251853738,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,CA,,VLT_SAC903332,SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR34275604,ARTIC V5.3.2,AMPLICON,500,2932741051,PRJNA957477,SAMN49686301,SARS-CoV-2: wastewater surveillance,922333063,VERILY_WW,2025-06-20,dewatering of solids,public,"sra,activ_sars2_vcf,run.zq","gs,ncbi,s3","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX29449324,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,Illumina NovaSeq 6000,wastewater,VLT_OSP701714.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2025-06-27T00:00:00Z,2025-06-27T16:39:00Z,2,VLT_OSP701714,Verily Life Sciences,SRP433461,250000,0,primary sludge,wastewater treatment plant,grab,OSP701714,yes,SARS-CoV-2,82391.70893176472,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,CA,,VLT_OSP701714,SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR34275605,ARTIC V5.3.2,AMPLICON,472,3701852182,PRJNA957477,SAMN49686297,SARS-CoV-2: wastewater surveillance,1141612898,VERILY_WW,2025-06-20,dewatering of solids,public,"activ_sars2_vcf,sra,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX29449323,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,Illumina NovaSeq 6000,wastewater,VLT_SESF121280.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2025-06-27T00:00:00Z,2025-06-27T16:42:00Z,2,VLT_SESF121280,Verily Life Sciences,SRP433461,750000,0,primary sludge,wastewater treatment plant,grab,SESF121280,yes,SARS-CoV-2,79426.29756695105,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,CA,,VLT_SESF121280,SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR34275606,ARTIC V5.3.2,AMPLICON,500,3797698160,PRJNA957477,SAMN49686295,SARS-CoV-2: wastewater surveillance,1208822907,VERILY_WW,2025-06-19,dewatering of solids,public,"sra,activ_sars2_vcf,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX29449322,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,Illumina NovaSeq 6000,wastewater,VLT_SJ201746.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2025-06-27T00:00:00Z,2025-06-27T16:45:00Z,2,VLT_SJ201746,Verily Life Sciences,SRP433461,1500000,0,primary sludge,wastewater treatment plant,grab,SJ201746,yes,SARS-CoV-2,172591.24421827856,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,CA,,VLT_SJ201746,SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR34275607,ARTIC V5.3.2,AMPLICON,499,3402483509,PRJNA957477,SAMN49686299,SARS-CoV-2: wastewater surveillance,1072167086,VERILY_WW,2025-06-18,dewatering of solids,public,"sra,run.zq,activ_sars2_vcf","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX29449321,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,Illumina NovaSeq 6000,wastewater,VLT_SAC903223.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2025-06-27T00:00:00Z,2025-06-27T16:46:00Z,2,VLT_SAC903223,Verily Life Sciences,SRP433461,1480000,0,primary sludge,wastewater treatment plant,grab,SAC903223,yes,SARS-CoV-2,49243.53180656056,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,CA,,VLT_SAC903223,SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR34275608,ARTIC V5.3.2,AMPLICON,500,3286005523,PRJNA957477,SAMN49686300,SARS-CoV-2: wastewater surveillance,1043419710,VERILY_WW,2025-06-18,dewatering of solids,public,"activ_sars2_vcf,sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1,gs.us-east1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX29449320,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,Illumina NovaSeq 6000,wastewater,VLT_OSP701735.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2025-06-27T00:00:00Z,2025-06-27T16:44:00Z,2,VLT_OSP701735,Verily Life Sciences,SRP433461,250000,0,primary sludge,wastewater treatment plant,grab,OSP701735,yes,SARS-CoV-2,114552.65057483444,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,CA,,VLT_OSP701735,SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR34275609,ARTIC V5.3.2,AMPLICON,497,4108973710,PRJNA957477,SAMN49686296,SARS-CoV-2: wastewater surveillance,1297389215,VERILY_WW,2025-06-18,dewatering of solids,public,"activ_sars2_vcf,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX29449319,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,Illumina NovaSeq 6000,wastewater,VLT_SESF121292.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2025-06-27T00:00:00Z,2025-06-27T16:42:00Z,2,VLT_SESF121292,Verily Life Sciences,SRP433461,750000,0,primary sludge,wastewater treatment plant,grab,SESF121292,yes,SARS-CoV-2,76941.12357428182,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,CA,,VLT_SESF121292,SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR34275610,ARTIC V5.3.2,AMPLICON,500,2660886477,PRJNA957477,SAMN49686294,SARS-CoV-2: wastewater surveillance,844907407,VERILY_WW,2025-06-17,dewatering of solids,public,"run.zq,activ_sars2_vcf,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US,gs.us-east1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX29449318,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,Illumina NovaSeq 6000,wastewater,VLT_SJ201769.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2025-06-27T00:00:00Z,2025-06-27T16:40:00Z,2,VLT_SJ201769,Verily Life Sciences,SRP433461,1500000,0,primary sludge,wastewater treatment plant,grab,SJ201769,yes,SARS-CoV-2,198089.60053909567,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,CA,,VLT_SJ201769,SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
SRR34275611,ARTIC V5.3.2,AMPLICON,497,2934947819,PRJNA957477,SAMN49686326,SARS-CoV-2: wastewater surveillance,930078292,VERILY_WW,2025-06-18,dewatering of solids,public,"activ_sars2_vcf,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX29449317,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: Hawaii,Illumina NovaSeq 6000,wastewater,VLT_238-250618.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2025-06-27T00:00:00Z,2025-06-27T16:40:00Z,2,VLT_238-250618,Verily Life Sciences,SRP433461,390000,24,post grit removal,wastewater treatment plant,composite,238-250618,yes,SARS-CoV-2,42531.191832918776,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,HI,,VLT_238-250618,SARS-CoV-2: wastewater surveillance sample from wastewater metagenome
