Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1,Sno,Sno.,ID
SRR29087049,AMPLICON,545,206700123,PRJNA1110039,SAMN41453554,SARS-CoV-2: wastewater surveillance,197092761,CSIR-NCL,2023-03-13,public,"fastq,sra,activ_sars2_vcf","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRX24611137,India,Asia,India: Maharashtra,MinION,environmental,ABH33,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:49:00Z,1,RUN113_barcode33,SRP506919,NA,NA,NA,NA,NA,NA,153,,
SRR29087050,AMPLICON,555,104506530,PRJNA1110039,SAMN41453553,SARS-CoV-2: wastewater surveillance,99285646,CSIR-NCL,2023-03-13,public,"sra,fastq,activ_sars2_vcf","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public,gs.US",SRX24611136,India,Asia,India: Maharashtra,MinION,environmental,BUD33,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN113_barcode32,SRP506919,NA,NA,NA,NA,NA,NA,152,,
SRR29087051,AMPLICON,568,204646363,PRJNA1110039,SAMN41453552,SARS-CoV-2: wastewater surveillance,193900526,CSIR-NCL,2023-03-13,public,"activ_sars2_vcf,fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1,gs.us-east1",SRX24611135,India,Asia,India: Maharashtra,MinION,environmental,PNVL33,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN113_barcode31,SRP506919,NA,NA,NA,NA,NA,NA,151,,
SRR29087052,AMPLICON,586,222563670,PRJNA1110039,SAMN41453551,SARS-CoV-2: wastewater surveillance,210192947,CSIR-NCL,2023-03-13,public,"sra,activ_sars2_vcf,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX24611134,India,Asia,India: Maharashtra,MinION,environmental,NM33,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:49:00Z,1,RUN113_barcode30,SRP506919,NA,NA,NA,NA,NA,NA,150,,
SRR29087053,AMPLICON,498,76457461,PRJNA1110039,SAMN41453470,SARS-CoV-2: wastewater surveillance,74008148,CSIR-NCL,2023-04-17,public,"fastq,sra,activ_sars2_vcf","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1,gs.US",SRX24611133,India,Asia,India: Maharashtra,MinION,environmental,SMK43A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN111_barcode12,SRP506919,NA,NA,NA,NA,NA,NA,69,,
SRR29087054,AMPLICON,659,140399078,PRJNA1110039,SAMN41453550,SARS-CoV-2: wastewater surveillance,131996903,CSIR-NCL,2023-03-29,public,"fastq,sra,activ_sars2_vcf","gs,ncbi,s3","gs.us-east1,gs.US,s3.us-east-1,ncbi.public",SRX24611132,India,Asia,India: Maharashtra,MinION,environmental,AU34A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:49:00Z,1,RUN113_barcode28,SRP506919,NA,NA,NA,NA,NA,NA,149,,
SRR29087055,AMPLICON,594,205580182,PRJNA1110039,SAMN41453549,SARS-CoV-2: wastewater surveillance,194481228,CSIR-NCL,2023-03-29,public,"fastq,activ_sars2_vcf,sra","s3,ncbi,gs","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX24611131,India,Asia,India: Maharashtra,MinION,environmental,AMN34B,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN113_barcode27,SRP506919,NA,NA,NA,NA,NA,NA,148,,
SRR29087056,AMPLICON,659,88167058,PRJNA1110039,SAMN41453548,SARS-CoV-2: wastewater surveillance,82918899,CSIR-NCL,2023-03-29,public,"fastq,sra,activ_sars2_vcf","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public,gs.US",SRX24611130,India,Asia,India: Maharashtra,MinION,environmental,AMN34A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN113_barcode26,SRP506919,NA,NA,NA,NA,NA,NA,147,,
SRR29087057,AMPLICON,347,49339727,PRJNA1110039,SAMN41453688,SARS-CoV-2: wastewater surveillance,49941457,CSIR-NCL,2022-12-07,public,"sra,fastq,activ_sars2_vcf","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1,gs.us-east1",SRX24611129,India,Asia,India: Maharashtra,MinION,environmental,KOP122A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode54,SRP506919,NA,NA,NA,NA,NA,NA,287,,
SRR29087058,AMPLICON,377,55625088,PRJNA1110039,SAMN41453687,SARS-CoV-2: wastewater surveillance,55767467,CSIR-NCL,2022-12-13,public,"activ_sars2_vcf,sra,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRX24611128,India,Asia,India: Maharashtra,MinION,environmental,BUD123,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode53,SRP506919,NA,NA,NA,NA,NA,NA,286,,
SRR29087059,AMPLICON,374,21180906,PRJNA1110039,SAMN41453686,SARS-CoV-2: wastewater surveillance,20938021,CSIR-NCL,2022-12-16,public,"activ_sars2_vcf,sra,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,gs.US,s3.us-east-1",SRX24611127,India,Asia,India: Maharashtra,MinION,environmental,BEED123A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode52,SRP506919,NA,NA,NA,NA,NA,NA,285,,
SRR29087060,AMPLICON,421,27145141,PRJNA1110039,SAMN41453685,SARS-CoV-2: wastewater surveillance,26772540,CSIR-NCL,2022-12-24,public,"sra,fastq,activ_sars2_vcf","ncbi,s3,gs","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24611126,India,Asia,India: Maharashtra,MinION,environmental,BUD124,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode51,SRP506919,NA,NA,NA,NA,NA,NA,284,,
SRR29087061,AMPLICON,379,32483595,PRJNA1110039,SAMN41453684,SARS-CoV-2: wastewater surveillance,32306793,CSIR-NCL,2022-12-22,public,"activ_sars2_vcf,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX24611125,India,Asia,India: Maharashtra,MinION,environmental,BRS124A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode50,SRP506919,NA,NA,NA,NA,NA,NA,283,,
SRR29087062,AMPLICON,378,90158547,PRJNA1110039,SAMN41453683,SARS-CoV-2: wastewater surveillance,90140042,CSIR-NCL,2022-12-22,public,"activ_sars2_vcf,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX24611124,India,Asia,India: Maharashtra,MinION,environmental,PCMC124A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode49,SRP506919,NA,NA,NA,NA,NA,NA,282,,
SRR29087063,AMPLICON,371,38083992,PRJNA1110039,SAMN41453682,SARS-CoV-2: wastewater surveillance,38308905,CSIR-NCL,2022-09-20,public,"activ_sars2_vcf,fastq,sra","ncbi,s3,gs","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX24611123,India,Asia,India: Maharashtra,MinION,environmental,AU93A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode48,SRP506919,NA,NA,NA,NA,NA,NA,281,,
SRR29087064,AMPLICON,391,31809938,PRJNA1110039,SAMN41453681,SARS-CoV-2: wastewater surveillance,31786693,CSIR-NCL,2022-09-27,public,"fastq,sra,activ_sars2_vcf","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1,gs.US",SRX24611122,India,Asia,India: Maharashtra,MinION,environmental,SUR94B,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode47,SRP506919,NA,NA,NA,NA,NA,NA,280,,
SRR29087065,AMPLICON,515,85458191,PRJNA1110039,SAMN41453483,SARS-CoV-2: wastewater surveillance,82267821,CSIR-NCL,2023-04-03,public,"sra,activ_sars2_vcf,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX24611121,India,Asia,India: Maharashtra,MinION,environmental,KYN41,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN111_barcode30,SRP506919,NA,NA,NA,NA,NA,NA,82,,
SRR29087066,AMPLICON,368,16327331,PRJNA1110039,SAMN41453680,SARS-CoV-2: wastewater surveillance,16431517,CSIR-NCL,2022-10-12,public,"sra,activ_sars2_vcf,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRX24611120,India,Asia,India: Maharashtra,MinION,environmental,SMK102A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode46,SRP506919,NA,NA,NA,NA,NA,NA,279,,
SRR29087067,AMPLICON,386,23371147,PRJNA1110039,SAMN41453679,SARS-CoV-2: wastewater surveillance,23388238,CSIR-NCL,2022-11-17,public,"sra,fastq,activ_sars2_vcf","gs,s3,ncbi","gs.US,gs.us-east1,s3.us-east-1,ncbi.public",SRX24611119,India,Asia,India: Maharashtra,MinION,environmental,BRS113B,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode45,SRP506919,NA,NA,NA,NA,NA,NA,278,,
SRR29087068,AMPLICON,401,38698624,PRJNA1110039,SAMN41453678,SARS-CoV-2: wastewater surveillance,38595492,CSIR-NCL,2022-12-07,public,"activ_sars2_vcf,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX24611118,India,Asia,India: Maharashtra,MinION,environmental,BIRD122,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode44,SRP506919,NA,NA,NA,NA,NA,NA,277,,
SRR29087069,AMPLICON,375,56407046,PRJNA1110039,SAMN41453677,SARS-CoV-2: wastewater surveillance,56643984,CSIR-NCL,2022-12-08,public,"sra,fastq,activ_sars2_vcf","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX24611117,India,Asia,India: Maharashtra,MinION,environmental,BEED122B,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode43,SRP506919,NA,NA,NA,NA,NA,NA,276,,
SRR29087070,AMPLICON,352,41888779,PRJNA1110039,SAMN41453676,SARS-CoV-2: wastewater surveillance,42384873,CSIR-NCL,2022-12-07,public,"sra,fastq,activ_sars2_vcf","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US,gs.us-east1",SRX24611116,India,Asia,India: Maharashtra,MinION,environmental,PMC122B,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode42,SRP506919,NA,NA,NA,NA,NA,NA,275,,
SRR29087071,AMPLICON,378,37171524,PRJNA1110039,SAMN41453675,SARS-CoV-2: wastewater surveillance,37360351,CSIR-NCL,2022-12-13,public,"activ_sars2_vcf,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX24611115,India,Asia,India: Maharashtra,MinION,environmental,PNVL123,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode41,SRP506919,NA,NA,NA,NA,NA,NA,274,,
SRR29087072,AMPLICON,373,27047935,PRJNA1110039,SAMN41453674,SARS-CoV-2: wastewater surveillance,26903276,CSIR-NCL,2022-12-16,public,"fastq,activ_sars2_vcf,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public,gs.US",SRX24611114,India,Asia,India: Maharashtra,MinION,environmental,JLN123B,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode40,SRP506919,NA,NA,NA,NA,NA,NA,273,,
SRR29087073,AMPLICON,389,38622478,PRJNA1110039,SAMN41453673,SARS-CoV-2: wastewater surveillance,38603307,CSIR-NCL,2022-12-24,public,"sra,activ_sars2_vcf,fastq","s3,ncbi,gs","gs.US,gs.us-east1,s3.us-east-1,ncbi.public",SRX24611113,India,Asia,India: Maharashtra,MinION,environmental,PNVL124,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode39,SRP506919,NA,NA,NA,NA,NA,NA,272,,
SRR29087074,AMPLICON,373,45809818,PRJNA1110039,SAMN41453672,SARS-CoV-2: wastewater surveillance,46060960,CSIR-NCL,2022-12-22,public,"sra,fastq,activ_sars2_vcf","gs,ncbi,s3","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX24611112,India,Asia,India: Maharashtra,MinION,environmental,BEED124B,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode38,SRP506919,NA,NA,NA,NA,NA,NA,271,,
SRR29087075,AMPLICON,358,99217265,PRJNA1110039,SAMN41453671,SARS-CoV-2: wastewater surveillance,99913993,CSIR-NCL,2022-12-21,public,"sra,fastq,activ_sars2_vcf","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRX24611111,India,Asia,India: Maharashtra,MinION,environmental,KOP124B,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode37,SRP506919,NA,NA,NA,NA,NA,NA,270,,
SRR29087076,AMPLICON,573,39331065,PRJNA1110039,SAMN41453482,SARS-CoV-2: wastewater surveillance,37568388,CSIR-NCL,2023-04-03,public,"fastq,sra,activ_sars2_vcf","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX24611110,India,Asia,India: Maharashtra,MinION,environmental,JLN41B,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN111_barcode29,SRP506919,NA,NA,NA,NA,NA,NA,81,,
SRR29087077,AMPLICON,361,36293464,PRJNA1110039,SAMN41453670,SARS-CoV-2: wastewater surveillance,36681563,CSIR-NCL,2022-09-20,public,"activ_sars2_vcf,sra,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,gs.US,s3.us-east-1",SRX24611109,India,Asia,India: Maharashtra,MinION,environmental,SUR93B,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode36,SRP506919,NA,NA,NA,NA,NA,NA,269,,
SRR29087078,AMPLICON,399,22685472,PRJNA1110039,SAMN41453669,SARS-CoV-2: wastewater surveillance,22569862,CSIR-NCL,2022-09-26,public,"activ_sars2_vcf,fastq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,gs.US,s3.us-east-1",SRX24611108,India,Asia,India: Maharashtra,MinION,environmental,SMK94A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode35,SRP506919,NA,NA,NA,NA,NA,NA,268,,
SRR29087079,AMPLICON,356,7157167,PRJNA1110039,SAMN41453668,SARS-CoV-2: wastewater surveillance,7275982,CSIR-NCL,2022-10-17,public,"activ_sars2_vcf,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX24611107,India,Asia,India: Maharashtra,MinION,environmental,SMK103B,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode34,SRP506919,NA,NA,NA,NA,NA,NA,267,,
SRR29087080,AMPLICON,384,28294183,PRJNA1110039,SAMN41453667,SARS-CoV-2: wastewater surveillance,28373006,CSIR-NCL,2023-03-04,public,"activ_sars2_vcf,sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX24611106,India,Asia,India: Maharashtra,MinION,environmental,BSR31B,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode33,SRP506919,NA,NA,NA,NA,NA,NA,266,,
SRR29087081,AMPLICON,366,32804995,PRJNA1110039,SAMN41453666,SARS-CoV-2: wastewater surveillance,33037843,CSIR-NCL,2022-12-07,public,"activ_sars2_vcf,fastq,sra","gs,s3,ncbi","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX24611105,India,Asia,India: Maharashtra,MinION,environmental,KYN122,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode32,SRP506919,NA,NA,NA,NA,NA,NA,265,,
SRR29087082,AMPLICON,381,60991896,PRJNA1110039,SAMN41453665,SARS-CoV-2: wastewater surveillance,61035210,CSIR-NCL,2022-12-08,public,"fastq,sra,activ_sars2_vcf","ncbi,gs,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24611104,India,Asia,India: Maharashtra,MinION,environmental,BEED122A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode31,SRP506919,NA,NA,NA,NA,NA,NA,264,,
SRR29087083,AMPLICON,387,65848884,PRJNA1110039,SAMN41453664,SARS-CoV-2: wastewater surveillance,65774427,CSIR-NCL,2022-12-13,public,"fastq,sra,activ_sars2_vcf","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public,gs.US",SRX24611103,India,Asia,India: Maharashtra,MinION,environmental,BSR123,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode30,SRP506919,NA,NA,NA,NA,NA,NA,263,,
SRR29087084,AMPLICON,397,42429296,PRJNA1110039,SAMN41453663,SARS-CoV-2: wastewater surveillance,42236779,CSIR-NCL,2022-12-13,public,"fastq,sra,activ_sars2_vcf","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public,gs.US",SRX24611102,India,Asia,India: Maharashtra,MinION,environmental,NM123,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode29,SRP506919,NA,NA,NA,NA,NA,NA,262,,
SRR29087085,AMPLICON,380,31069599,PRJNA1110039,SAMN41453662,SARS-CoV-2: wastewater surveillance,31226752,CSIR-NCL,2022-12-16,public,"sra,fastq,activ_sars2_vcf","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1,gs.us-east1",SRX24611101,India,Asia,India: Maharashtra,MinION,environmental,JLN123A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode28,SRP506919,NA,NA,NA,NA,NA,NA,261,,
SRR29087086,AMPLICON,389,34973898,PRJNA1110039,SAMN41453661,SARS-CoV-2: wastewater surveillance,34902965,CSIR-NCL,2022-12-24,public,"activ_sars2_vcf,fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX24611100,India,Asia,India: Maharashtra,MinION,environmental,NM124,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode27,SRP506919,NA,NA,NA,NA,NA,NA,260,,
SRR29087087,AMPLICON,510,75287422,PRJNA1110039,SAMN41453481,SARS-CoV-2: wastewater surveillance,72812065,CSIR-NCL,2023-04-11,public,"activ_sars2_vcf,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX24611099,India,Asia,India: Maharashtra,MinION,environmental,PCMC42B,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN111_barcode28,SRP506919,NA,NA,NA,NA,NA,NA,80,,
SRR29087088,AMPLICON,522,66815233,PRJNA1110039,SAMN41453463,SARS-CoV-2: wastewater surveillance,64186682,CSIR-NCL,2023-04-11,public,"sra,fastq,activ_sars2_vcf","ncbi,s3,gs","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX24611098,India,Asia,India: Maharashtra,MinION,environmental,TNA42,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN111_barcode03,SRP506919,NA,NA,NA,NA,NA,NA,62,,
SRR29087089,AMPLICON,393,62332532,PRJNA1110039,SAMN41453660,SARS-CoV-2: wastewater surveillance,62196778,CSIR-NCL,2022-12-22,public,"sra,fastq,activ_sars2_vcf","s3,ncbi,gs","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX24611097,India,Asia,India: Maharashtra,MinION,environmental,BEED124A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode26,SRP506919,NA,NA,NA,NA,NA,NA,259,,
SRR29087090,AMPLICON,360,47783156,PRJNA1110039,SAMN41453659,SARS-CoV-2: wastewater surveillance,48045766,CSIR-NCL,2022-12-21,public,"activ_sars2_vcf,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX24611096,India,Asia,India: Maharashtra,MinION,environmental,KOP124A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode25,SRP506919,NA,NA,NA,NA,NA,NA,258,,
SRR29087091,AMPLICON,362,24649338,PRJNA1110039,SAMN41453658,SARS-CoV-2: wastewater surveillance,24839301,CSIR-NCL,2022-09-20,public,"sra,activ_sars2_vcf,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US,gs.us-east1",SRX24611095,India,Asia,India: Maharashtra,MinION,environmental,SUR93A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode24,SRP506919,NA,NA,NA,NA,NA,NA,257,,
SRR29087092,AMPLICON,415,22181310,PRJNA1110039,SAMN41453657,SARS-CoV-2: wastewater surveillance,21995341,CSIR-NCL,2022-09-26,public,"fastq,sra,activ_sars2_vcf","s3,gs,ncbi","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX24611094,India,Asia,India: Maharashtra,MinION,environmental,STR94A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode23,SRP506919,NA,NA,NA,NA,NA,NA,256,,
SRR29087093,AMPLICON,549,44386046,PRJNA1110039,SAMN41453474,SARS-CoV-2: wastewater surveillance,42709257,CSIR-NCL,2023-04-03,public,"sra,fastq,activ_sars2_vcf","gs,s3,ncbi","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX24611093,India,Asia,India: Maharashtra,MinION,environmental,JLN41A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN111_barcode17,SRP506919,NA,NA,NA,NA,NA,NA,73,,
SRR29087094,AMPLICON,502,78250437,PRJNA1110039,SAMN41453590,SARS-CoV-2: wastewater surveillance,75546428,CSIR-NCL,2023-03-27,public,"activ_sars2_vcf,sra,fastq","ncbi,s3,gs","gs.us-east1,gs.US,s3.us-east-1,ncbi.public",SRX24611092,India,Asia,India: Maharashtra,MinION,environmental,SMK34A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN115_barcode46,SRP506919,NA,NA,NA,NA,NA,NA,189,,
SRR29087095,AMPLICON,462,66796126,PRJNA1110039,SAMN41453589,SARS-CoV-2: wastewater surveillance,64873316,CSIR-NCL,2023-03-15,public,"activ_sars2_vcf,fastq,sra","ncbi,s3,gs","gs.us-east1,gs.US,s3.us-east-1,ncbi.public",SRX24611091,India,Asia,India: Maharashtra,MinION,environmental,AU32A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN113_barcode93,SRP506919,NA,NA,NA,NA,NA,NA,188,,
