Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolation_Source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1,purpose_of_ww_sampling,purpose_of_ww_sequencing,Isolate,Lat_Lon,STRAIN,sequenced_by
SRR20681766,AMPLICON,298,2435499168,PRJNA735936,SAMN30006187,SARS-CoV-2: wastewater surveillance,1145683065,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-03-28,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX16703742,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s2200,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s2200,SRP323202,46659,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681768,AMPLICON,298,2547816262,PRJNA735936,SAMN30006184,SARS-CoV-2: wastewater surveillance,1203842849,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-03-28,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX16703740,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s2197,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s2197,SRP323202,25073,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681769,AMPLICON,298,2184458306,PRJNA735936,SAMN30006183,SARS-CoV-2: wastewater surveillance,1033360819,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-03-28,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX16703739,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s2196,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s2196,SRP323202,35956,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681773,AMPLICON,298,1149525464,PRJNA735936,SAMN30006179,SARS-CoV-2: wastewater surveillance,520163866,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-03-21,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX16703734,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s2193,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s2193,SRP323202,25000,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681775,AMPLICON,294,1886752581,PRJNA735936,SAMN30006052,SARS-CoV-2: wastewater surveillance,885834246,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-01-31,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX16703732,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s2072,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s2072,SRP323202,7820,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681777,AMPLICON,298,6190366218,PRJNA735936,SAMN30006198,SARS-CoV-2: wastewater surveillance,2837033309,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-04-04,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX16703730,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s2212,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s2212,SRP323202,25073,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681779,AMPLICON,298,4606783788,PRJNA735936,SAMN30006173,SARS-CoV-2: wastewater surveillance,2114706692,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-03-21,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX16703728,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s2187,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s2187,SRP323202,20832,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681782,AMPLICON,298,3001336502,PRJNA735936,SAMN30006142,SARS-CoV-2: wastewater surveillance,1416259124,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-03-07,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX16703725,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s2158,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s2158,SRP323202,32460,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681783,AMPLICON,298,2370442490,PRJNA735936,SAMN30006141,SARS-CoV-2: wastewater surveillance,1121398120,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-03-07,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX16703724,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s2157,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s2157,SRP323202,20832,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681784,AMPLICON,293,1180780054,PRJNA735936,SAMN30006060,SARS-CoV-2: wastewater surveillance,552774426,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-01-31,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX16703723,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s2080,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s2080,SRP323202,32460,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681785,AMPLICON,298,2216934644,PRJNA735936,SAMN30006150,SARS-CoV-2: wastewater surveillance,1008485903,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-03-14,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX16703722,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s2165,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s2165,SRP323202,7820,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681787,AMPLICON,298,2533933038,PRJNA735936,SAMN30006148,SARS-CoV-2: wastewater surveillance,1197448909,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-03-07,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX16703720,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s03072022,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s03072022,SRP323202,349850,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681789,AMPLICON,298,2608197320,PRJNA735936,SAMN30006146,SARS-CoV-2: wastewater surveillance,1241978567,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-03-07,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX16703718,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s2162,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s2162,SRP323202,8071,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681790,AMPLICON,298,2622626480,PRJNA735936,SAMN30006145,SARS-CoV-2: wastewater surveillance,1234768208,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-03-07,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX16703717,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s2161,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s2161,SRP323202,99061,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681792,AMPLICON,298,2586801516,PRJNA735936,SAMN30006143,SARS-CoV-2: wastewater surveillance,1225265985,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-03-07,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX16703715,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s2159,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s2159,SRP323202,31269,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681793,AMPLICON,298,2122140248,PRJNA735936,SAMN30006122,SARS-CoV-2: wastewater surveillance,1017527657,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-02-28,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX16703714,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s2139,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s2139,SRP323202,22437,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681794,AMPLICON,298,3346632976,PRJNA735936,SAMN30006121,SARS-CoV-2: wastewater surveillance,1624390309,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-02-28,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX16703713,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s2138,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s2138,SRP323202,295910,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681795,AMPLICON,295,1562478089,PRJNA735936,SAMN30006058,SARS-CoV-2: wastewater surveillance,741924427,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-01-31,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX16703712,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s2078,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s2078,SRP323202,55928,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681796,AMPLICON,298,3172912684,PRJNA735936,SAMN30006140,SARS-CoV-2: wastewater surveillance,1520149050,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-03-07,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX16703711,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s2156,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s2156,SRP323202,55928,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681800,AMPLICON,298,2833043982,PRJNA735936,SAMN30006137,SARS-CoV-2: wastewater surveillance,1346062664,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-03-07,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX16703659,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s2153,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s2153,SRP323202,295910,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681805,AMPLICON,295,2779249620,PRJNA735936,SAMN30006089,SARS-CoV-2: wastewater surveillance,1318418363,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-02-14,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX16703703,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s2107,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s2107,SRP323202,295910,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681807,AMPLICON,295,3924266121,PRJNA735936,SAMN30006087,SARS-CoV-2: wastewater surveillance,1863473121,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-02-14,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX16703701,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s2105,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s2105,SRP323202,35956,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681808,AMPLICON,296,3031758079,PRJNA735936,SAMN30006086,SARS-CoV-2: wastewater surveillance,1431770732,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-02-14,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX16703700,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s2104,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s2104,SRP323202,7820,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681811,AMPLICON,296,3949465406,PRJNA735936,SAMN30006083,SARS-CoV-2: wastewater surveillance,1821371321,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-02-07,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX16703697,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s2102,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s2102,SRP323202,25000,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681813,AMPLICON,295,1805552000,PRJNA735936,SAMN30006304,SARS-CoV-2: wastewater surveillance,598169227,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-07-04,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX16703695,USA,North America,USA: Kentucky,NextSeq 2000,wastewater,s2312,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s2312,SRP323202,55928,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681816,AMPLICON,295,2875097807,PRJNA735936,SAMN30006079,SARS-CoV-2: wastewater surveillance,1308175096,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-02-07,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX16703692,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s2098,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s2098,SRP323202,11203,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681817,AMPLICON,286,2498442284,PRJNA735936,SAMN30006323,SARS-CoV-2: wastewater surveillance,853135466,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-07-18,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX16703691,USA,North America,USA: Kentucky,NextSeq 2000,wastewater,s07182022,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s07182022,SRP323202,349850,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681820,AMPLICON,296,2726403672,PRJNA735936,SAMN30006078,SARS-CoV-2: wastewater surveillance,1267685554,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-02-07,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX16703688,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s2097,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s2097,SRP323202,31269,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
SRR20681824,AMPLICON,298,2648567976,PRJNA735936,SAMN30006192,SARS-CoV-2: wastewater surveillance,1250601405,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, William Lauer\, Melissa L. Smith\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aru...",2022-03-28,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX16703684,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s2205,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-07-28T00:00:00Z,s2205,SRP323202,11203,24 h,raw wastewater,composite,yes,SARS-CoV-2,public health surveillance community-level,variant detection,,,,
