Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Collection_Date,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,environment_(biome),environment_(feature),environment_(material),Experiment,External_Id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,run_date (run),Sample Name,Sample_Name,Sequencing_method,sewage_type,SRA Study,Submitter_Id,wastewater/sludge_environmental_package,wastewater_type,geographic_location_(region_and_locality)
ERR9862557,RNA-Seq,502,1856820190,PRJEB44932,SAMEA110150076,362081778,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-03-15,SARS-CoV2,public,"cram,activ_sars2_vcf,sra","gs,s3","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407635,SAMEA110150076,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:35Z,2022-06-20T04:17:35Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-04-16,SAMEA110150076,17_2021_03_15,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_03_15,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862558,RNA-Seq,502,129965290,PRJEB44932,SAMEA110150077,34105288,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-03-16,SARS-CoV2,public,"cram,sra,activ_sars2_vcf","s3,gs","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407636,SAMEA110150077,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:35Z,2022-06-20T04:17:35Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-04-16,SAMEA110150077,17_2021_03_16,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_03_16,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862559,RNA-Seq,502,98830748,PRJEB44932,SAMEA110150078,30174916,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-03-17,SARS-CoV2,public,"activ_sars2_vcf,cram,sra","gs,s3","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407637,SAMEA110150078,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:35Z,2022-06-20T04:17:35Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-04-16,SAMEA110150078,17_2021_03_17,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_03_17,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862560,RNA-Seq,502,1009659046,PRJEB44932,SAMEA110150079,182971151,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-03-18,SARS-CoV2,public,"sra,activ_sars2_vcf,cram","gs,s3","s3.us-east-1,gs.US",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407638,SAMEA110150079,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:35Z,2022-06-20T04:17:35Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-04-16,SAMEA110150079,17_2021_03_18,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_03_18,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862561,RNA-Seq,502,44726694,PRJEB44932,SAMEA110150080,14672849,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-03-19,SARS-CoV2,public,"sra,cram","gs,s3","s3.us-east-1,gs.US",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407639,SAMEA110150080,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:35Z,2022-06-20T04:17:35Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-04-16,SAMEA110150080,17_2021_03_19,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_03_19,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862562,RNA-Seq,502,610096162,PRJEB44932,SAMEA110150081,141377136,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-03-20,SARS-CoV2,public,"cram,activ_sars2_vcf,sra","s3,gs","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407640,SAMEA110150081,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:36Z,2022-06-20T04:17:36Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-04-16,SAMEA110150081,17_2021_03_20,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_03_20,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862563,RNA-Seq,502,669989280,PRJEB44932,SAMEA110150082,125222750,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-03-21,SARS-CoV2,public,"cram,sra,activ_sars2_vcf","gs,s3","s3.us-east-1,gs.US",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407641,SAMEA110150082,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:36Z,2022-06-20T04:17:36Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-04-16,SAMEA110150082,17_2021_03_21,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_03_21,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862564,RNA-Seq,502,1974723926,PRJEB44932,SAMEA110150083,296522699,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-03-22,SARS-CoV2,public,"cram,activ_sars2_vcf,sra","gs,s3","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407642,SAMEA110150083,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:36Z,2022-06-20T04:17:36Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-04-16,SAMEA110150083,17_2021_03_22,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_03_22,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862565,RNA-Seq,502,1975244500,PRJEB44932,SAMEA110150084,314817186,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-03-23,SARS-CoV2,public,"sra,activ_sars2_vcf,cram","s3,gs","s3.us-east-1,gs.US",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407643,SAMEA110150084,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:36Z,2022-06-20T04:17:36Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-04-16,SAMEA110150084,17_2021_03_23,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_03_23,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862566,RNA-Seq,502,2896200648,PRJEB44932,SAMEA110150085,416760681,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-03-24,SARS-CoV2,public,"sra,cram,activ_sars2_vcf","gs,s3","s3.us-east-1,gs.US",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407644,SAMEA110150085,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:36Z,2022-06-20T04:17:36Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-04-16,SAMEA110150085,17_2021_03_24,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_03_24,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862567,RNA-Seq,502,1272922906,PRJEB44932,SAMEA110150086,202362733,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-03-25,SARS-CoV2,public,"activ_sars2_vcf,sra,cram","gs,s3","s3.us-east-1,gs.US",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407645,SAMEA110150086,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:36Z,2022-06-20T04:17:36Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-04-16,SAMEA110150086,17_2021_03_25,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_03_25,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862568,RNA-Seq,502,2316907708,PRJEB44932,SAMEA110150087,399508853,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-03-26,SARS-CoV2,public,"activ_sars2_vcf,sra,cram","s3,gs","s3.us-east-1,gs.US",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407646,SAMEA110150087,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:36Z,2022-06-20T04:17:36Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-04-16,SAMEA110150087,17_2021_03_26,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_03_26,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862569,RNA-Seq,502,2297186638,PRJEB44932,SAMEA110150088,399895763,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-03-27,SARS-CoV2,public,"sra,cram,activ_sars2_vcf","s3,gs","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407647,SAMEA110150088,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:36Z,2022-06-20T04:17:36Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-04-16,SAMEA110150088,17_2021_03_27,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_03_27,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862570,RNA-Seq,502,1224621470,PRJEB44932,SAMEA110150089,179875470,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-03-28,SARS-CoV2,public,"activ_sars2_vcf,cram,sra","s3,gs","s3.us-east-1,gs.US",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407648,SAMEA110150089,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:36Z,2022-06-20T04:17:36Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-04-16,SAMEA110150089,17_2021_03_28,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_03_28,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862571,RNA-Seq,502,724741416,PRJEB44932,SAMEA110150090,145793614,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-03-29,SARS-CoV2,public,"sra,cram,activ_sars2_vcf","s3,gs","s3.us-east-1,gs.US",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407649,SAMEA110150090,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:36Z,2022-06-20T04:17:36Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-04-16,SAMEA110150090,17_2021_03_29,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_03_29,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862572,RNA-Seq,502,2856047174,PRJEB44932,SAMEA110150091,440290449,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-03-30,SARS-CoV2,public,"sra,cram,activ_sars2_vcf","s3,gs","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407650,SAMEA110150091,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:36Z,2022-06-20T04:17:36Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-04-16,SAMEA110150091,17_2021_03_30,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_03_30,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862573,RNA-Seq,502,533209340,PRJEB44932,SAMEA110150092,79714215,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-03-31,SARS-CoV2,public,"activ_sars2_vcf,sra,cram","s3,gs","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407651,SAMEA110150092,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:37Z,2022-06-20T04:17:37Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-04-16,SAMEA110150092,17_2021_03_31,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_03_31,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862574,RNA-Seq,502,2901681484,PRJEB44932,SAMEA110150093,444465616,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-04-01,SARS-CoV2,public,"activ_sars2_vcf,sra,cram","gs,s3","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407652,SAMEA110150093,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:37Z,2022-06-20T04:17:37Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-04-16,SAMEA110150093,17_2021_04_01,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_04_01,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862575,RNA-Seq,502,1908968954,PRJEB44932,SAMEA110150094,281945551,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-04-02,SARS-CoV2,public,"activ_sars2_vcf,cram,sra","s3,gs","s3.us-east-1,gs.US",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407653,SAMEA110150094,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:37Z,2022-06-20T04:17:37Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-04-16,SAMEA110150094,17_2021_04_02,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_04_02,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862576,RNA-Seq,502,9538,PRJEB44932,SAMEA110150095,206271,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-04-03,SARS-CoV2,public,"sra,cram","s3,gs","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407654,SAMEA110150095,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:37Z,2022-06-20T04:17:37Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-04-16,SAMEA110150095,17_2021_04_03,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_04_03,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862577,RNA-Seq,502,31626,PRJEB44932,SAMEA110150096,173018,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-04-04,SARS-CoV2,public,"sra,cram","gs,s3","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407655,SAMEA110150096,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:37Z,2022-06-20T04:17:37Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-04-16,SAMEA110150096,17_2021_04_04,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_04_04,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862578,RNA-Seq,502,1779914292,PRJEB44932,SAMEA110150097,259739285,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-04-05,SARS-CoV2,public,"activ_sars2_vcf,cram,sra","gs,s3","s3.us-east-1,gs.US",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407656,SAMEA110150097,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:37Z,2022-06-20T04:17:37Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-04-16,SAMEA110150097,17_2021_04_05,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_04_05,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862579,RNA-Seq,502,2942599504,PRJEB44932,SAMEA110150098,459466003,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-04-06,SARS-CoV2,public,"cram,sra,activ_sars2_vcf","gs,s3","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407657,SAMEA110150098,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:37Z,2022-06-20T04:17:37Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-04-16,SAMEA110150098,17_2021_04_06,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_04_06,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862580,RNA-Seq,502,891145380,PRJEB44932,SAMEA110150099,255317770,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-04-14,SARS-CoV2,public,"sra,activ_sars2_vcf,cram","gs,s3","s3.us-east-1,gs.US",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407658,SAMEA110150099,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:37Z,2022-06-20T04:17:37Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-05-14,SAMEA110150099,17_2021_04_14,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_04_14,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862581,RNA-Seq,502,1317906624,PRJEB44932,SAMEA110150100,306242300,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-04-15,SARS-CoV2,public,"activ_sars2_vcf,cram,sra","gs,s3","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407659,SAMEA110150100,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:37Z,2022-06-20T04:17:37Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-05-14,SAMEA110150100,17_2021_04_15,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_04_15,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862582,RNA-Seq,502,785020070,PRJEB44932,SAMEA110150101,215499831,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-04-16,SARS-CoV2,public,"activ_sars2_vcf,sra,cram","s3,gs","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407660,SAMEA110150101,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:37Z,2022-06-20T04:17:37Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-05-14,SAMEA110150101,17_2021_04_16,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_04_16,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862583,RNA-Seq,502,1721651168,PRJEB44932,SAMEA110150102,423614052,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-04-17,SARS-CoV2,public,"cram,activ_sars2_vcf,sra","s3,gs","s3.us-east-1,gs.US",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407661,SAMEA110150102,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:37Z,2022-06-20T04:17:37Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-05-14,SAMEA110150102,17_2021_04_17,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_04_17,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862584,RNA-Seq,502,1167939144,PRJEB44932,SAMEA110150103,255239336,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-04-18,SARS-CoV2,public,"cram,activ_sars2_vcf,sra","s3,gs","s3.us-east-1,gs.US",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407662,SAMEA110150103,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:38Z,2022-06-20T04:17:38Z,public,Illumina NovaSeq 6000,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-05-14,SAMEA110150103,17_2021_04_18,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_04_18,wastewater/sludge,human waste,GR - Chur - ARA Chur
