Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample_ID,Sample Name,sequence_submitter_contact_email (run),sequenced_by,sequencing_protocol_name (run),SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_jurisdiction,ww_surv_target_1_known_present,ww_surv_target_1,amplicon__PCR_primer_scheme (run),amplicon_size (run)
SRR18186814,RNA-Seq,202,27884230894,PRJNA771693,SAMN22666657,SARS-CoV-2: wastewater surveillance,8559946900,TGEN NORTH,Aquavitas,2021-02-08,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333882,USA,North America,USA: California,Illumina NovaSeq 6000,wastewater,aquavitas_E148_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T23:38:00Z,2,aquavitas_E148,aquavitas_E148,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,CA,yes,SARS-CoV-2,,
SRR18186815,RNA-Seq,202,14519015630,PRJNA771693,SAMN22666656,SARS-CoV-2: wastewater surveillance,4480621640,TGEN NORTH,Aquavitas,2021-02-01,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333881,USA,North America,USA: California,Illumina NovaSeq 6000,wastewater,aquavitas_E147_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T22:13:00Z,2,aquavitas_E147,aquavitas_E147,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,CA,yes,SARS-CoV-2,,
SRR18186816,RNA-Seq,202,72050572,PRJNA771693,SAMN22666655,SARS-CoV-2: wastewater surveillance,23338369,TGEN NORTH,Aquavitas,2021-01-25,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333880,USA,North America,USA: California,Illumina NovaSeq 6000,wastewater,aquavitas_E146_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T20:47:00Z,2,aquavitas_E146,aquavitas_E146,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,CA,yes,SARS-CoV-2,,
SRR18186817,RNA-Seq,202,7216195480,PRJNA771693,SAMN22666654,SARS-CoV-2: wastewater surveillance,2197186826,TGEN NORTH,Aquavitas,2021-01-18,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333879,USA,North America,USA: California,Illumina NovaSeq 6000,wastewater,aquavitas_E145_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T21:25:00Z,2,aquavitas_E145,aquavitas_E145,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,CA,yes,SARS-CoV-2,,
SRR18186818,RNA-Seq,202,26627522234,PRJNA771693,SAMN22666653,SARS-CoV-2: wastewater surveillance,8245288357,TGEN NORTH,Aquavitas,2021-01-11,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333878,USA,North America,USA: California,Illumina NovaSeq 6000,wastewater,aquavitas_E144_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T23:05:00Z,2,aquavitas_E144,aquavitas_E144,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,CA,yes,SARS-CoV-2,,
SRR18186819,RNA-Seq,202,8603929420,PRJNA771693,SAMN22666652,SARS-CoV-2: wastewater surveillance,2626925495,TGEN NORTH,Aquavitas,2021-01-04,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333877,USA,North America,USA: California,Illumina NovaSeq 6000,wastewater,aquavitas_E143_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T21:37:00Z,2,aquavitas_E143,aquavitas_E143,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,CA,yes,SARS-CoV-2,,
SRR18186820,RNA-Seq,202,6855592554,PRJNA771693,SAMN22666651,SARS-CoV-2: wastewater surveillance,2097764951,TGEN NORTH,Aquavitas,2021-02-08,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333876,USA,North America,USA: Illinois,Illumina NovaSeq 6000,wastewater,aquavitas_E100_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T21:27:00Z,2,aquavitas_E100,aquavitas_E100,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,IL,yes,SARS-CoV-2,,
SRR18186821,RNA-Seq,202,11627563188,PRJNA771693,SAMN22666650,SARS-CoV-2: wastewater surveillance,3549509769,TGEN NORTH,Aquavitas,2021-02-01,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333875,USA,North America,USA: Illinois,Illumina NovaSeq 6000,wastewater,aquavitas_E099_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T22:02:00Z,2,aquavitas_E099,aquavitas_E99,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,IL,yes,SARS-CoV-2,,
SRR18186822,RNA-Seq,202,3045673180,PRJNA771693,SAMN25656041,SARS-CoV-2: wastewater surveillance,939748731,TGEN NORTH,Aquavitas,2020-06-25,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333874,USA,North America,USA: Arizona,Illumina NovaSeq 6000,wastewater,aquavitas_428_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T21:03:00Z,2,428,aquavitas_428,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,,
SRR18186823,RNA-Seq,202,6943023406,PRJNA771693,SAMN24174023,SARS-CoV-2: wastewater surveillance,2057764656,TGEN NORTH,Aquavitas,2021-02-01,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333873,USA,North America,USA: Texas,Illumina NovaSeq 6000,wastewater,aquavitas_E608_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T21:24:00Z,2,aquavitas_E608,aquavitas_E608,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,TX,yes,SARS-CoV-2,,
SRR18186824,RNA-Seq,202,5560503086,PRJNA771693,SAMN24174022,SARS-CoV-2: wastewater surveillance,1642637063,TGEN NORTH,Aquavitas,2021-01-25,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333872,USA,North America,USA: Texas,Illumina NovaSeq 6000,wastewater,aquavitas_E607_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T21:17:00Z,2,aquavitas_E607,aquavitas_E607,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,TX,yes,SARS-CoV-2,,
SRR18186825,RNA-Seq,202,6065501470,PRJNA771693,SAMN24174021,SARS-CoV-2: wastewater surveillance,1779662926,TGEN NORTH,Aquavitas,2021-01-18,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333871,USA,North America,USA: Texas,Illumina NovaSeq 6000,wastewater,aquavitas_E606_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T21:28:00Z,2,aquavitas_E606,aquavitas_E606,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,TX,yes,SARS-CoV-2,,
SRR18186826,RNA-Seq,202,8077594786,PRJNA771693,SAMN24174020,SARS-CoV-2: wastewater surveillance,2368210978,TGEN NORTH,Aquavitas,2021-01-11,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333870,USA,North America,USA: Texas,Illumina NovaSeq 6000,wastewater,aquavitas_E605_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T21:21:00Z,2,aquavitas_E605,aquavitas_E605,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,TX,yes,SARS-CoV-2,,
SRR18186827,RNA-Seq,202,7316207094,PRJNA771693,SAMN24174019,SARS-CoV-2: wastewater surveillance,2140553374,TGEN NORTH,Aquavitas,2021-01-04,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333869,USA,North America,USA: Texas,Illumina NovaSeq 6000,wastewater,aquavitas_E604_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T21:33:00Z,2,aquavitas_E604,aquavitas_E604,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,TX,yes,SARS-CoV-2,,
SRR18186828,RNA-Seq,202,5274274338,PRJNA771693,SAMN24174018,SARS-CoV-2: wastewater surveillance,1535483554,TGEN NORTH,Aquavitas,2021-02-08,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333868,USA,North America,USA: Kansas,Illumina NovaSeq 6000,wastewater,aquavitas_E603_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T21:18:00Z,2,aquavitas_E603,aquavitas_E603,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,KS,yes,SARS-CoV-2,,
SRR18186829,RNA-Seq,202,5715062982,PRJNA771693,SAMN24174017,SARS-CoV-2: wastewater surveillance,1720147068,TGEN NORTH,Aquavitas,2021-02-01,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333867,USA,North America,USA: Kansas,Illumina NovaSeq 6000,wastewater,aquavitas_E602_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T21:15:00Z,2,aquavitas_E602,aquavitas_E602,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,KS,yes,SARS-CoV-2,,
SRR18186830,RNA-Seq,202,4334908890,PRJNA771693,SAMN24174016,SARS-CoV-2: wastewater surveillance,1307132568,TGEN NORTH,Aquavitas,2021-01-25,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333866,USA,North America,USA: Kansas,Illumina NovaSeq 6000,wastewater,aquavitas_E601_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T21:12:00Z,2,aquavitas_E601,aquavitas_E601,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,KS,yes,SARS-CoV-2,,
SRR18186831,RNA-Seq,202,1545025886,PRJNA771693,SAMN24174015,SARS-CoV-2: wastewater surveillance,450524521,TGEN NORTH,Aquavitas,2021-01-18,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333865,USA,North America,USA: Kansas,Illumina NovaSeq 6000,wastewater,aquavitas_E600_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T20:54:00Z,2,aquavitas_E600,aquavitas_E600,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,KS,yes,SARS-CoV-2,,
SRR18186832,RNA-Seq,202,9618847312,PRJNA771693,SAMN24174014,SARS-CoV-2: wastewater surveillance,2826085455,TGEN NORTH,Aquavitas,2021-01-11,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333864,USA,North America,USA: Kansas,Illumina NovaSeq 6000,wastewater,aquavitas_E599_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T21:26:00Z,2,aquavitas_E599,aquavitas_E599,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,KS,yes,SARS-CoV-2,,
SRR18186833,RNA-Seq,202,6419794320,PRJNA771693,SAMN25656035,SARS-CoV-2: wastewater surveillance,1981279219,TGEN NORTH,Aquavitas,2020-06-20,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333863,USA,North America,USA: Arizona,Illumina NovaSeq 6000,wastewater,aquavitas_405_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T21:19:00Z,2,405,aquavitas_405,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,,
SRR18186834,RNA-Seq,202,9169647186,PRJNA771693,SAMN24174013,SARS-CoV-2: wastewater surveillance,2674660507,TGEN NORTH,Aquavitas,2021-01-04,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333862,USA,North America,USA: Kansas,Illumina NovaSeq 6000,wastewater,aquavitas_E598_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T21:26:00Z,2,aquavitas_E598,aquavitas_E598,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,KS,yes,SARS-CoV-2,,
SRR18186835,RNA-Seq,202,5084205266,PRJNA771693,SAMN22938053,SARS-CoV-2: wastewater surveillance,1575867427,TGEN NORTH,Aquavitas,2021-02-01,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333861,USA,North America,USA: Maine,Illumina NovaSeq 6000,wastewater,aquavitas_E591_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T21:13:00Z,2,aquavitas_E591,aquavitas_E591,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,ME,yes,SARS-CoV-2,,
SRR18186836,RNA-Seq,202,3478083066,PRJNA771693,SAMN22938052,SARS-CoV-2: wastewater surveillance,1073232078,TGEN NORTH,Aquavitas,2021-01-25,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333860,USA,North America,USA: Maine,Illumina NovaSeq 6000,wastewater,aquavitas_E590_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T21:07:00Z,2,aquavitas_E590,aquavitas_E590,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,ME,yes,SARS-CoV-2,,
SRR18186837,RNA-Seq,202,2739850836,PRJNA771693,SAMN22938051,SARS-CoV-2: wastewater surveillance,867259096,TGEN NORTH,Aquavitas,2021-01-18,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333859,USA,North America,USA: Maine,Illumina NovaSeq 6000,wastewater,aquavitas_E589_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T21:04:00Z,2,aquavitas_E589,aquavitas_E589,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,ME,yes,SARS-CoV-2,,
SRR18186838,RNA-Seq,202,432681778,PRJNA771693,SAMN22937942,SARS-CoV-2: wastewater surveillance,137690365,TGEN NORTH,Aquavitas,2021-01-11,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333858,USA,North America,USA: Illinois,Illumina NovaSeq 6000,wastewater,aquavitas_E479_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T20:48:00Z,2,aquavitas_E479,aquavitas_E479,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,IL,yes,SARS-CoV-2,,
SRR18186839,RNA-Seq,202,15029193294,PRJNA771693,SAMN22937941,SARS-CoV-2: wastewater surveillance,4558694836,TGEN NORTH,Aquavitas,2021-01-04,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333857,USA,North America,USA: Illinois,Illumina NovaSeq 6000,wastewater,aquavitas_E478_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T22:06:00Z,2,aquavitas_E478,aquavitas_E478,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,IL,yes,SARS-CoV-2,,
SRR18186840,RNA-Seq,202,5357288662,PRJNA771693,SAMN22937938,SARS-CoV-2: wastewater surveillance,1561030726,TGEN NORTH,Aquavitas,2021-01-25,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333856,USA,North America,USA: Delaware,Illumina NovaSeq 6000,wastewater,aquavitas_E475_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T21:21:00Z,2,aquavitas_E475,aquavitas_E475,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,DE,yes,SARS-CoV-2,,
SRR18186841,RNA-Seq,202,4630719710,PRJNA771693,SAMN22937937,SARS-CoV-2: wastewater surveillance,1335692087,TGEN NORTH,Aquavitas,2021-01-18,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333855,USA,North America,USA: Delaware,Illumina NovaSeq 6000,wastewater,aquavitas_E474_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T21:14:00Z,2,aquavitas_E474,aquavitas_E474,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,DE,yes,SARS-CoV-2,,
SRR18186842,RNA-Seq,202,16481574304,PRJNA771693,SAMN22666649,SARS-CoV-2: wastewater surveillance,5033177489,TGEN NORTH,Aquavitas,2021-01-25,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333854,USA,North America,USA: Illinois,Illumina NovaSeq 6000,wastewater,aquavitas_E098_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T21:57:00Z,2,aquavitas_E098,aquavitas_E98,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,IL,yes,SARS-CoV-2,,
SRR18186843,RNA-Seq,202,10026197886,PRJNA771693,SAMN22666648,SARS-CoV-2: wastewater surveillance,3068283650,TGEN NORTH,Aquavitas,2021-01-18,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333853,USA,North America,USA: Illinois,Illumina NovaSeq 6000,wastewater,aquavitas_E097_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T21:32:00Z,2,aquavitas_E097,aquavitas_E97,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,IL,yes,SARS-CoV-2,,
SRR18186844,RNA-Seq,202,3721389844,PRJNA771693,SAMN25655991,SARS-CoV-2: wastewater surveillance,1146621233,TGEN NORTH,Aquavitas,2020-12-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333852,USA,North America,USA: Arizona,Illumina NovaSeq 6000,wastewater,aquavitas_1214_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T21:09:00Z,2,1214,aquavitas_1214,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,,
SRR18186845,RNA-Seq,202,10266048444,PRJNA771693,SAMN22666647,SARS-CoV-2: wastewater surveillance,3116951525,TGEN NORTH,Aquavitas,2021-01-11,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333851,USA,North America,USA: Illinois,Illumina NovaSeq 6000,wastewater,aquavitas_E096_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T21:45:00Z,2,aquavitas_E096,aquavitas_E96,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,IL,yes,SARS-CoV-2,,
SRR18186846,RNA-Seq,202,814927388,PRJNA771693,SAMN22666646,SARS-CoV-2: wastewater surveillance,253088491,TGEN NORTH,Aquavitas,2021-01-04,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333850,USA,North America,USA: Illinois,Illumina NovaSeq 6000,wastewater,aquavitas_E095_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T20:50:00Z,2,aquavitas_E095,aquavitas_E95,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,IL,yes,SARS-CoV-2,,
SRR18186847,RNA-Seq,202,23036593484,PRJNA771693,SAMN22666645,SARS-CoV-2: wastewater surveillance,7145060775,TGEN NORTH,Aquavitas,2020-12-28,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333849,USA,North America,USA: Illinois,Illumina NovaSeq 6000,wastewater,aquavitas_E094_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T22:32:00Z,2,aquavitas_E094,aquavitas_E94,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,IL,yes,SARS-CoV-2,,
SRR18186848,RNA-Seq,202,17098319694,PRJNA771693,SAMN22666644,SARS-CoV-2: wastewater surveillance,5273996027,TGEN NORTH,Aquavitas,2021-02-08,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333848,USA,North America,USA: Illinois,Illumina NovaSeq 6000,wastewater,aquavitas_E093_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T21:59:00Z,2,aquavitas_E093,aquavitas_E93,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,IL,yes,SARS-CoV-2,,
SRR18186849,RNA-Seq,202,12498337112,PRJNA771693,SAMN22666643,SARS-CoV-2: wastewater surveillance,3850073219,TGEN NORTH,Aquavitas,2021-02-01,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333847,USA,North America,USA: Illinois,Illumina NovaSeq 6000,wastewater,aquavitas_E092_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T22:01:00Z,2,aquavitas_E092,aquavitas_E92,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,IL,yes,SARS-CoV-2,,
SRR18186850,RNA-Seq,202,411199078,PRJNA771693,SAMN22666642,SARS-CoV-2: wastewater surveillance,128550092,TGEN NORTH,Aquavitas,2021-01-25,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333846,USA,North America,USA: Illinois,Illumina NovaSeq 6000,wastewater,aquavitas_E091_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T20:58:00Z,2,aquavitas_E091,aquavitas_E91,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,IL,yes,SARS-CoV-2,,
SRR18186851,RNA-Seq,202,12431665396,PRJNA771693,SAMN22666641,SARS-CoV-2: wastewater surveillance,3830784456,TGEN NORTH,Aquavitas,2021-01-18,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333845,USA,North America,USA: Illinois,Illumina NovaSeq 6000,wastewater,aquavitas_E090_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T22:07:00Z,2,aquavitas_E090,aquavitas_E90,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,IL,yes,SARS-CoV-2,,
SRR18186852,RNA-Seq,202,18225254060,PRJNA771693,SAMN22666640,SARS-CoV-2: wastewater surveillance,5571725176,TGEN NORTH,Aquavitas,2021-01-11,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14333844,USA,North America,USA: Illinois,Illumina NovaSeq 6000,wastewater,aquavitas_E089_totalRNA,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-01T00:00:00Z,2022-03-01T22:08:00Z,2,aquavitas_E089,aquavitas_E89,jbowers@tgen.org,TGen North,NEBNext Ultra II,SRP341648,missing,missing,missing,missing,IL,yes,SARS-CoV-2,,
