Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,Experiment,external_id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(region_and_locality),INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,name_of_the_sampling_site,Organism,Platform,population_size_of_the_catchment_area,ReleaseDate,create_date,version,Sample Name,Sample_name,sample_storage_temperature,sample_storage_time,sampling_time_point,Scientific_Name,sewage_type,SRA Study,Submitter_Id,surveillance_target,geographic_location_(latitude),geographic_location_(longitude)
ERR12331017,AMPLICON,127,590738024,PRJEB61810,SAMEA114705321,452811369,UPPSALA UNIVERSITY,2023-04-18,public,"bam,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707893,SAMEA114705321,Sweden,Europe,Sweden,"Aircraft\, Arlanda Airport Terminal 5\, Stockholm",KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,Aircraft-16,SINGLE,RT-PCR,METAGENOMIC,Aircraft,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,312,2023-12-01T00:00:00Z,2023-12-05T06:14:00Z,1,SAMEA114705321,Aircraft-16,4,1,2023-04-18,Severe acute respiratory syndrome coronavirus 2,wastewater from aircraft,ERP146892,Aircraft-16,SARS-CoV-2,,
ERR12331018,AMPLICON,166,1046699956,PRJEB61810,SAMEA114705322,626881146,UPPSALA UNIVERSITY,2023-04-25,public,"bam,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707894,SAMEA114705322,Sweden,Europe,Sweden,"Aircraft\, Arlanda Airport Terminal 5\, Stockholm",KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,Aircraft-17,SINGLE,RT-PCR,METAGENOMIC,Aircraft,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,312,2023-12-01T00:00:00Z,2023-12-05T06:16:00Z,1,SAMEA114705322,Aircraft-17,4,1,2023-04-25,Severe acute respiratory syndrome coronavirus 2,wastewater from aircraft,ERP146892,Aircraft-17,SARS-CoV-2,,
ERR12331023,AMPLICON,126,415845830,PRJEB61810,SAMEA114705327,305495750,UPPSALA UNIVERSITY,2023-02-03,public,"sra,bam,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707899,SAMEA114705327,Sweden,Europe,Sweden,"Arlanda Airport Terminal 5\, Stockholm",KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,Terminal,SINGLE,RT-PCR,METAGENOMIC,Terminal 5,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,NA,2023-12-01T00:00:00Z,2023-12-05T06:16:00Z,1,SAMEA114705327,Terminal 5-05,4,1,2023-02-03,Severe acute respiratory syndrome coronavirus 2,wastewater from Terminal 5 at Arlanda,ERP146892,Terminal 5-05,SARS-CoV-2,59.65,17.93
ERR12331026,AMPLICON,184,793616787,PRJEB61810,SAMEA114705330,452134390,UPPSALA UNIVERSITY,2023-02-24,public,"sra,bam,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707902,SAMEA114705330,Sweden,Europe,Sweden,"Arlanda Airport Terminal 5\, Stockholm",KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,Terminal,SINGLE,RT-PCR,METAGENOMIC,Terminal 5,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,NA,2023-12-01T00:00:00Z,2023-12-05T06:15:00Z,1,SAMEA114705330,Terminal 5-08,4,1,2023-02-24,Severe acute respiratory syndrome coronavirus 2,wastewater from Terminal 5 at Arlanda,ERP146892,Terminal 5-08,SARS-CoV-2,59.65,17.93
ERR12331029,AMPLICON,132,318596194,PRJEB61810,SAMEA114705333,208182195,UPPSALA UNIVERSITY,2023-03-14,public,"run.zq,bam,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707905,SAMEA114705333,Sweden,Europe,Sweden,"Arlanda Airport Terminal 5\, Stockholm",KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,Terminal,SINGLE,RT-PCR,METAGENOMIC,Terminal 5,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,NA,2023-12-01T00:00:00Z,2023-12-05T06:12:00Z,1,SAMEA114705333,Terminal 5-11,4,1,2023-03-14,Severe acute respiratory syndrome coronavirus 2,wastewater from Terminal 5 at Arlanda,ERP146892,Terminal 5-11,SARS-CoV-2,59.65,17.93
ERR12331036,AMPLICON,131,656011827,PRJEB61810,SAMEA114705340,439097350,UPPSALA UNIVERSITY,2023-05-02,public,"sra,run.zq,bam","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707912,SAMEA114705340,Sweden,Europe,Sweden,"Arlanda Airport Terminal 5\, Stockholm",KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,Terminal,SINGLE,RT-PCR,METAGENOMIC,Terminal 5,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,NA,2023-12-01T00:00:00Z,2023-12-05T06:16:00Z,1,SAMEA114705340,Terminal 5-18,4,1,2023-05-02,Severe acute respiratory syndrome coronavirus 2,wastewater from Terminal 5 at Arlanda,ERP146892,Terminal 5-18,SARS-CoV-2,59.65,17.93
ERR12331037,AMPLICON,144,252945480,PRJEB61810,SAMEA114705341,160950018,UPPSALA UNIVERSITY,2023-05-09,public,"run.zq,sra,bam","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707913,SAMEA114705341,Sweden,Europe,Sweden,"Arlanda Airport Terminal 5\, Stockholm",KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,Terminal,SINGLE,RT-PCR,METAGENOMIC,Terminal 5,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,NA,2023-12-01T00:00:00Z,2023-12-05T06:11:00Z,1,SAMEA114705341,Terminal 5-19,4,1,2023-05-09,Severe acute respiratory syndrome coronavirus 2,wastewater from Terminal 5 at Arlanda,ERP146892,Terminal 5-19,SARS-CoV-2,59.65,17.93
ERR12331039,AMPLICON,166,659235823,PRJEB61810,SAMEA114705343,385814467,UPPSALA UNIVERSITY,2023-05-23,public,"run.zq,sra,bam","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707915,SAMEA114705343,Sweden,Europe,Sweden,"Arlanda Airport Terminal 5\, Stockholm",KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,Terminal,SINGLE,RT-PCR,METAGENOMIC,Terminal 5,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,NA,2023-12-01T00:00:00Z,2023-12-05T18:24:00Z,1,SAMEA114705343,Terminal 5-21,4,1,2023-05-23,Severe acute respiratory syndrome coronavirus 2,wastewater from Terminal 5 at Arlanda,ERP146892,Terminal 5-21,SARS-CoV-2,59.65,17.93
ERR12331041,AMPLICON,135,395846883,PRJEB61810,SAMEA114705345,288222274,UPPSALA UNIVERSITY,2023-01-20,public,"bam,run.zq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707917,SAMEA114705345,Sweden,Europe,Sweden,"Arlanda Airport\, Sigtuna\, Stockholm",KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,MÃ¥by-3,SINGLE,RT-PCR,METAGENOMIC,Måby,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,NA,2023-12-01T00:00:00Z,2023-12-05T06:13:00Z,1,SAMEA114705345,Måby-3,4,1,2023-01-20,Severe acute respiratory syndrome coronavirus 2,wastewater from Måby connection tunnel,ERP146892,Måby-3,SARS-CoV-2,59.63,17.89
ERR12331043,AMPLICON,128,333398087,PRJEB61810,SAMEA114705347,251877363,UPPSALA UNIVERSITY,2023-02-03,public,"run.zq,bam,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707919,SAMEA114705347,Sweden,Europe,Sweden,"Arlanda Airport\, Sigtuna\, Stockholm",KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,MÃ¥by-05,SINGLE,RT-PCR,METAGENOMIC,Måby,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,NA,2023-12-01T00:00:00Z,2023-12-05T06:13:00Z,1,SAMEA114705347,Måby-05,4,1,2023-02-03,Severe acute respiratory syndrome coronavirus 2,wastewater from Måby connection tunnel,ERP146892,Måby-05,SARS-CoV-2,59.63,17.89
ERR12331050,AMPLICON,175,670530640,PRJEB61810,SAMEA114705354,387820595,UPPSALA UNIVERSITY,2023-03-21,public,"run.zq,bam,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707926,SAMEA114705354,Sweden,Europe,Sweden,"Arlanda Airport\, Sigtuna\, Stockholm",KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,MÃ¥by-12,SINGLE,RT-PCR,METAGENOMIC,Måby,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,NA,2023-12-01T00:00:00Z,2023-12-05T06:14:00Z,1,SAMEA114705354,Måby-12,4,1,2023-03-21,Severe acute respiratory syndrome coronavirus 2,wastewater from Måby connection tunnel,ERP146892,Måby-12,SARS-CoV-2,59.63,17.89
ERR12331052,AMPLICON,170,714268179,PRJEB61810,SAMEA114705356,412044079,UPPSALA UNIVERSITY,2023-04-04,public,"run.zq,sra,bam","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707928,SAMEA114705356,Sweden,Europe,Sweden,"Arlanda Airport\, Sigtuna\, Stockholm",KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,MÃ¥by-14,SINGLE,RT-PCR,METAGENOMIC,Måby,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,NA,2023-12-01T00:00:00Z,2023-12-05T06:15:00Z,1,SAMEA114705356,Måby-14,4,1,2023-04-04,Severe acute respiratory syndrome coronavirus 2,wastewater from Måby connection tunnel,ERP146892,Måby-14,SARS-CoV-2,59.63,17.89
ERR12331054,AMPLICON,180,961361039,PRJEB61810,SAMEA114705358,544360005,UPPSALA UNIVERSITY,2023-04-18,public,"sra,bam,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707930,SAMEA114705358,Sweden,Europe,Sweden,"Arlanda Airport\, Sigtuna\, Stockholm",KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,MÃ¥by-16,SINGLE,RT-PCR,METAGENOMIC,Måby,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,NA,2023-12-01T00:00:00Z,2023-12-05T06:14:00Z,1,SAMEA114705358,Måby-16,4,1,2023-04-18,Severe acute respiratory syndrome coronavirus 2,wastewater from Måby connection tunnel,ERP146892,Måby-16,SARS-CoV-2,59.63,17.89
ERR12331056,AMPLICON,120,307976369,PRJEB61810,SAMEA114705360,216174969,UPPSALA UNIVERSITY,2023-05-02,public,"sra,bam,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707932,SAMEA114705360,Sweden,Europe,Sweden,"Arlanda Airport\, Sigtuna\, Stockholm",KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,MÃ¥by-18,SINGLE,RT-PCR,METAGENOMIC,Måby,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,NA,2023-12-01T00:00:00Z,2023-12-05T06:11:00Z,1,SAMEA114705360,Måby-18,4,1,2023-05-02,Severe acute respiratory syndrome coronavirus 2,wastewater from Måby connection tunnel,ERP146892,Måby-18,SARS-CoV-2,59.63,17.89
ERR12331059,AMPLICON,171,1122696338,PRJEB61810,SAMEA114705363,632384030,UPPSALA UNIVERSITY,2023-05-23,public,"run.zq,sra,bam","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707935,SAMEA114705363,Sweden,Europe,Sweden,"Arlanda Airport\, Sigtuna\, Stockholm",KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,MÃ¥by-21,SINGLE,RT-PCR,METAGENOMIC,Måby,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,NA,2023-12-01T00:00:00Z,2023-12-05T06:15:00Z,1,SAMEA114705363,Måby-21,4,1,2023-05-23,Severe acute respiratory syndrome coronavirus 2,wastewater from Måby connection tunnel,ERP146892,Måby-21,SARS-CoV-2,59.63,17.89
ERR12331063,AMPLICON,189,1186858389,PRJEB61810,SAMEA114709487,667397838,UPPSALA UNIVERSITY,2023-01-24,public,"bam,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707939,SAMEA114709487,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Stockholm-04,SINGLE,RT-PCR,METAGENOMIC,Henriksdal inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,1687800,2023-12-01T00:00:00Z,2023-12-05T06:16:00Z,1,SAMEA114709487,Stockholm-04,4,1,2023-01-24,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Stockholm-04,SARS-CoV-2,59.31,18.11
ERR12331067,AMPLICON,179,731324710,PRJEB61810,SAMEA114709491,426384004,UPPSALA UNIVERSITY,2023-03-14,public,"run.zq,bam,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707943,SAMEA114709491,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Stockholm-11,SINGLE,RT-PCR,METAGENOMIC,Henriksdal inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,1687800,2023-12-01T00:00:00Z,2023-12-05T06:14:00Z,1,SAMEA114709491,Stockholm-11,4,1,2023-03-14,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Stockholm-11,SARS-CoV-2,59.31,18.11
ERR12331070,AMPLICON,182,284253460,PRJEB61810,SAMEA114709494,160704976,UPPSALA UNIVERSITY,2023-04-04,public,"sra,run.zq,bam","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707946,SAMEA114709494,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Stockholm-14,SINGLE,RT-PCR,METAGENOMIC,Henriksdal inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,1687800,2023-12-01T00:00:00Z,2023-12-05T06:10:00Z,1,SAMEA114709494,Stockholm-14,4,1,2023-04-04,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Stockholm-14,SARS-CoV-2,59.31,18.11
ERR12331072,AMPLICON,181,1204596196,PRJEB61810,SAMEA114709496,679092507,UPPSALA UNIVERSITY,2023-04-18,public,"sra,run.zq,bam","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707948,SAMEA114709496,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Stockholm-16,SINGLE,RT-PCR,METAGENOMIC,Henriksdal inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,1687800,2023-12-01T00:00:00Z,2023-12-05T18:29:00Z,1,SAMEA114709496,Stockholm-16,4,1,2023-04-18,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Stockholm-16,SARS-CoV-2,59.31,18.11
ERR12331074,AMPLICON,185,1490739937,PRJEB61810,SAMEA114709498,832732237,UPPSALA UNIVERSITY,2023-05-02,public,"sra,bam,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707950,SAMEA114709498,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Stockholm-18,SINGLE,RT-PCR,METAGENOMIC,Henriksdal inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,1687800,2023-12-01T00:00:00Z,2023-12-05T06:16:00Z,1,SAMEA114709498,Stockholm-18,4,1,2023-05-02,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Stockholm-18,SARS-CoV-2,59.31,18.11
ERR12331075,AMPLICON,181,1064824523,PRJEB61810,SAMEA114709499,599924794,UPPSALA UNIVERSITY,2023-05-09,public,"run.zq,sra,bam","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707951,SAMEA114709499,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Stockholm-19,SINGLE,RT-PCR,METAGENOMIC,Henriksdal inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,1687800,2023-12-01T00:00:00Z,2023-12-05T06:27:00Z,1,SAMEA114709499,Stockholm-19,4,1,2023-05-09,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Stockholm-19,SARS-CoV-2,59.31,18.11
ERR12331077,AMPLICON,179,904176953,PRJEB61810,SAMEA114709501,515915138,UPPSALA UNIVERSITY,2023-05-23,public,"run.zq,sra,bam","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707953,SAMEA114709501,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Stockholm-21,SINGLE,RT-PCR,METAGENOMIC,Henriksdal inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,1687800,2023-12-01T00:00:00Z,2023-12-05T06:15:00Z,1,SAMEA114709501,Stockholm-21,4,1,2023-05-23,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Stockholm-21,SARS-CoV-2,59.31,18.11
