Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Broker_name,Bytes,Center Name,Collection_Date,collector_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,Experiment,external_id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(region_and_locality),INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,library_preparation_date (exp),LibraryLayout,LibrarySelection,LibrarySource,name_of_the_sampling_site,nucleic_acid_amplification,nucleic_acid_extraction,Organism,Platform,ReleaseDate,create_date,version,Sample Name,Sample_name,Scientific_Name,sewage_type,SRA Study,Submitter_Id,surveillance_target
ERR9785700,AMPLICON,600,286610400,PRJEB48206,SAMEA14456758,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",146456716,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-07-07,Rotterdam wastewater monitoring team,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX9332976,SAMEA14456758,Netherlands,Europe,Netherlands,"Rotterdam\, Heemraadsplein",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:19:12Z,2023-03-01T08:19:12Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Heemraadsplein,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:57:00Z,2,SAMEA14456758,iRun123_BC33,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun123_BC33,2697049
ERR9785701,AMPLICON,600,234724200,PRJEB48206,SAMEA14456759,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",122407470,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-07-07,Rotterdam wastewater monitoring team,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX9332977,SAMEA14456759,Netherlands,Europe,Netherlands,"Rotterdam\, Pretorialaan",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:19:12Z,2023-03-01T08:19:12Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Pretorialaan,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:54:00Z,2,SAMEA14456759,iRun123_BC34,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun123_BC34,2697049
ERR9785702,AMPLICON,600,217808400,PRJEB48206,SAMEA14456760,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",110167113,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-07-07,Rotterdam wastewater monitoring team,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX9332978,SAMEA14456760,Netherlands,Europe,Netherlands,"Rotterdam\, Bergschenhoek",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:19:12Z,2023-03-01T08:19:12Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Bergschenhoek,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:38:00Z,1,SAMEA14456760,iRun123_BC35,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun123_BC35,2697049
ERR9785703,AMPLICON,600,218669400,PRJEB48206,SAMEA14456761,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",112283216,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-07-09,Rotterdam wastewater monitoring team,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX9332979,SAMEA14456761,Netherlands,Europe,Netherlands,"Rotterdam\, Rozenburg",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:19:12Z,2023-03-01T08:19:12Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Rozenburg,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:56:00Z,2,SAMEA14456761,iRun123_BC36,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun123_BC36,2697049
ERR9785704,AMPLICON,600,845799600,PRJEB48206,SAMEA14456762,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",437247670,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-07-09,Rotterdam wastewater monitoring team,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX9332980,SAMEA14456762,Netherlands,Europe,Netherlands,"Rotterdam\, Ommoord",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:19:12Z,2023-03-01T08:19:12Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Ommoord,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:39:00Z,1,SAMEA14456762,iRun123_BC37,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun123_BC37,2697049
ERR9785705,AMPLICON,600,265009800,PRJEB48206,SAMEA14456763,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",137371293,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-07-09,Rotterdam wastewater monitoring team,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX9332981,SAMEA14456763,Netherlands,Europe,Netherlands,"Rotterdam\, Katendrecht",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:19:12Z,2023-03-01T08:19:12Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Katendrecht,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:38:00Z,1,SAMEA14456763,iRun123_BC38,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun123_BC38,2697049
ERR9785706,AMPLICON,600,279244800,PRJEB48206,SAMEA14456764,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",144056747,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-07-09,Rotterdam wastewater monitoring team,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX9332982,SAMEA14456764,Netherlands,Europe,Netherlands,"Rotterdam\, Everlo-Waalhaven",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:19:12Z,2023-03-01T08:19:12Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Everlo-Waalhaven,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:38:00Z,1,SAMEA14456764,iRun123_BC39,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun123_BC39,2697049
ERR9785707,AMPLICON,600,209885400,PRJEB48206,SAMEA14456765,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",110834479,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-07-09,Rotterdam wastewater monitoring team,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX9332983,SAMEA14456765,Netherlands,Europe,Netherlands,"Rotterdam\, Pretorialaan-Zuidplein",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:19:12Z,2023-03-01T08:19:12Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Pretorialaan-Zuidplein,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:38:00Z,1,SAMEA14456765,iRun123_BC40,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun123_BC40,2697049
ERR9785708,AMPLICON,600,236433000,PRJEB48206,SAMEA14456766,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",121919966,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-07-09,Rotterdam wastewater monitoring team,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX9332984,SAMEA14456766,Netherlands,Europe,Netherlands,"Rotterdam\, Wolphaertsbocht",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:19:12Z,2023-03-01T08:19:12Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Wolphaertsbocht,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:51:00Z,2,SAMEA14456766,iRun123_BC41,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun123_BC41,2697049
ERR9785709,AMPLICON,600,212273400,PRJEB48206,SAMEA14456767,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",108393966,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-07-09,Rotterdam wastewater monitoring team,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX9332985,SAMEA14456767,Netherlands,Europe,Netherlands,"Rotterdam\, Heemraadsplein",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:19:12Z,2023-03-01T08:19:12Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Heemraadsplein,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:38:00Z,1,SAMEA14456767,iRun123_BC42,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun123_BC42,2697049
ERR9785710,AMPLICON,600,184383000,PRJEB48206,SAMEA14456768,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",94441566,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-07-09,Rotterdam wastewater monitoring team,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX9332986,SAMEA14456768,Netherlands,Europe,Netherlands,"Rotterdam\, Pretorialaan",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:19:12Z,2023-03-01T08:19:12Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Pretorialaan,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:38:00Z,1,SAMEA14456768,iRun123_BC43,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun123_BC43,2697049
ERR9785711,AMPLICON,600,194364600,PRJEB48206,SAMEA14456769,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",100404090,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-07-09,Rotterdam wastewater monitoring team,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX9332987,SAMEA14456769,Netherlands,Europe,Netherlands,"Rotterdam\, Bergschenhoek",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:19:12Z,2023-03-01T08:19:12Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Bergschenhoek,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:38:00Z,1,SAMEA14456769,iRun123_BC44,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun123_BC44,2697049
ERR9785712,AMPLICON,600,247976400,PRJEB48206,SAMEA14456770,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",130420968,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-07-12,Rotterdam wastewater monitoring team,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX9332988,SAMEA14456770,Netherlands,Europe,Netherlands,"Rotterdam\, Rozenburg",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:19:12Z,2023-03-01T08:19:12Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Rozenburg,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:38:00Z,1,SAMEA14456770,iRun123_BC45,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun123_BC45,2697049
ERR9785713,AMPLICON,600,226065000,PRJEB48206,SAMEA14456771,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",115110847,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-07-12,Rotterdam wastewater monitoring team,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX9332989,SAMEA14456771,Netherlands,Europe,Netherlands,"Rotterdam\, Ommoord",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:19:12Z,2023-03-01T08:19:12Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Ommoord,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:38:00Z,1,SAMEA14456771,iRun123_BC46,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun123_BC46,2697049
ERR9785714,AMPLICON,600,178737600,PRJEB48206,SAMEA14456772,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",92074866,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-07-12,Rotterdam wastewater monitoring team,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX9332990,SAMEA14456772,Netherlands,Europe,Netherlands,"Rotterdam\, Katendrecht",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:19:12Z,2023-03-01T08:19:12Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Katendrecht,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:51:00Z,2,SAMEA14456772,iRun123_BC47,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun123_BC47,2697049
ERR9785715,AMPLICON,600,203133600,PRJEB48206,SAMEA14456773,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",103420835,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-07-12,Rotterdam wastewater monitoring team,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX9332991,SAMEA14456773,Netherlands,Europe,Netherlands,"Rotterdam\, Everlo-Waalhaven",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:19:12Z,2023-03-01T08:19:12Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Everlo-Waalhaven,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:55:00Z,2,SAMEA14456773,iRun123_BC48,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun123_BC48,2697049
ERR9785716,AMPLICON,600,350254800,PRJEB48206,SAMEA14456774,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",199514031,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-11-24,Rotterdam wastewater monitoring team,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX9332992,SAMEA14456774,Netherlands,Europe,Netherlands,"Rotterdam\, Katendrecht",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:19:12Z,2023-03-01T08:19:12Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Katendrecht,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:38:00Z,1,SAMEA14456774,iRun125_BC06,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun125_BC06,2697049
