Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1,Sample_ID
SRR28721677,AMPLICON,71,155463687,PRJNA931732,SAMN40989856,SARS-CoV-2: wastewater surveillance,62160466,CSIR-NCL,2022-08-10,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24287820,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S74,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:48:00Z,1,IP14637,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S74
SRR28721678,AMPLICON,70,81549688,PRJNA931732,SAMN40989855,SARS-CoV-2: wastewater surveillance,34155201,CSIR-NCL,2022-05-27,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24287819,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S73,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP14636,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S73
SRR28721679,AMPLICON,70,91695653,PRJNA931732,SAMN40989854,SARS-CoV-2: wastewater surveillance,38544197,CSIR-NCL,2022-05-18,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24287818,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S72,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:48:00Z,1,IP14635,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S72
SRR28721680,AMPLICON,71,103574225,PRJNA931732,SAMN40989853,SARS-CoV-2: wastewater surveillance,42944100,CSIR-NCL,2022-07-19,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24287817,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S71,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP14633,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S71
SRR28721681,AMPLICON,70,94792671,PRJNA931732,SAMN40989884,SARS-CoV-2: wastewater surveillance,39257852,CSIR-NCL,2022-07-29,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24287816,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S102,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:48:00Z,1,IP14680,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S102
SRR28721682,AMPLICON,70,94558278,PRJNA931732,SAMN40989883,SARS-CoV-2: wastewater surveillance,39338043,CSIR-NCL,2022-06-17,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24287815,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S101,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:48:00Z,1,IP14679,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S101
SRR28721683,AMPLICON,70,130513849,PRJNA931732,SAMN40989793,SARS-CoV-2: wastewater surveillance,53478855,CSIR-NCL,2022-08-04,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24287814,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S11,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP14517,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S11
SRR28721684,AMPLICON,70,118971690,PRJNA931732,SAMN40989784,SARS-CoV-2: wastewater surveillance,53293160,CSIR-NCL,2022-05-05,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24287813,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S02,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:48:00Z,1,IP12531,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S02
SRR28721685,AMPLICON,70,107495288,PRJNA931732,SAMN40989783,SARS-CoV-2: wastewater surveillance,48933043,CSIR-NCL,2022-05-05,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24287812,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S01,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP12506,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S01
SRR28721687,AMPLICON,71,138331817,PRJNA931732,SAMN40993121,SARS-CoV-2: wastewater surveillance,57591072,CSIR-NCL,2023-05-25,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288352,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A101,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP18380,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S394
SRR28721688,AMPLICON,71,164325007,PRJNA931732,SAMN40993120,SARS-CoV-2: wastewater surveillance,68413083,CSIR-NCL,2023-05-25,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288351,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A100,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP18379,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S393
SRR28721689,AMPLICON,71,110710882,PRJNA931732,SAMN40993119,SARS-CoV-2: wastewater surveillance,45992523,CSIR-NCL,2023-05-25,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288350,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A99,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP18378,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S392
SRR28721690,AMPLICON,71,73435954,PRJNA931732,SAMN40993118,SARS-CoV-2: wastewater surveillance,30716819,CSIR-NCL,2023-05-24,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288349,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A98,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP18376,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S391
SRR28721691,AMPLICON,71,75801172,PRJNA931732,SAMN40993117,SARS-CoV-2: wastewater surveillance,31895923,CSIR-NCL,2023-05-24,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288348,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A97,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:48:00Z,1,IP18375,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S390
SRR28721692,AMPLICON,71,97687402,PRJNA931732,SAMN40993116,SARS-CoV-2: wastewater surveillance,40825664,CSIR-NCL,2023-05-24,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288347,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A96,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP18372,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S389
SRR28721693,AMPLICON,71,74208905,PRJNA931732,SAMN40993115,SARS-CoV-2: wastewater surveillance,31638052,CSIR-NCL,2023-05-23,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288346,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A95,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:48:00Z,1,IP18369,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S388
SRR28721694,AMPLICON,71,117598347,PRJNA931732,SAMN40993114,SARS-CoV-2: wastewater surveillance,49609947,CSIR-NCL,2023-05-22,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288345,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A94,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:48:00Z,1,IP18365,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S387
SRR28721695,AMPLICON,71,49632780,PRJNA931732,SAMN40993113,SARS-CoV-2: wastewater surveillance,20764115,CSIR-NCL,2023-05-22,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288344,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A93,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP18362,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S386
SRR28721696,AMPLICON,71,69895062,PRJNA931732,SAMN40993112,SARS-CoV-2: wastewater surveillance,29247042,CSIR-NCL,2023-05-11,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288343,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A92,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP18338,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S385
SRR28721697,AMPLICON,71,65305587,PRJNA931732,SAMN40993031,SARS-CoV-2: wastewater surveillance,23547151,CSIR-NCL,2022-06-30,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288342,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A11,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16685,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S304
SRR28721698,AMPLICON,71,107444180,PRJNA931732,SAMN40993111,SARS-CoV-2: wastewater surveillance,44184354,CSIR-NCL,2023-05-11,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288341,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A91,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:48:00Z,1,IP18337,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S384
SRR28721699,AMPLICON,71,67089810,PRJNA931732,SAMN40993110,SARS-CoV-2: wastewater surveillance,27980118,CSIR-NCL,2023-05-11,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288340,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A90,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:48:00Z,1,IP18335,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S383
SRR28721700,AMPLICON,71,78906169,PRJNA931732,SAMN40993109,SARS-CoV-2: wastewater surveillance,33001188,CSIR-NCL,2023-05-11,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288339,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A89,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP18334,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S382
SRR28721701,AMPLICON,71,101376740,PRJNA931732,SAMN40993108,SARS-CoV-2: wastewater surveillance,43069596,CSIR-NCL,2023-05-08,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288338,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A88,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:48:00Z,1,IP18320,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S381
SRR28721702,AMPLICON,71,81936855,PRJNA931732,SAMN40993107,SARS-CoV-2: wastewater surveillance,34456395,CSIR-NCL,2023-05-08,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288337,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A87,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:48:00Z,1,IP18319,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S380
SRR28721703,AMPLICON,71,78938551,PRJNA931732,SAMN40993106,SARS-CoV-2: wastewater surveillance,33551604,CSIR-NCL,2023-05-05,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288336,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A86,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP18313,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S379
SRR28721704,AMPLICON,71,119790265,PRJNA931732,SAMN40993105,SARS-CoV-2: wastewater surveillance,50417344,CSIR-NCL,2023-05-05,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288335,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A85,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP18312,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S378
SRR28721705,AMPLICON,71,231739786,PRJNA931732,SAMN40993075,SARS-CoV-2: wastewater surveillance,96146085,CSIR-NCL,2022-09-30,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288334,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A55,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP17298,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S348
SRR28721706,AMPLICON,71,106651144,PRJNA931732,SAMN40993074,SARS-CoV-2: wastewater surveillance,45477295,CSIR-NCL,2022-09-30,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288333,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A54,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:48:00Z,1,IP17296,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S347
SRR28721707,AMPLICON,71,92349805,PRJNA931732,SAMN40993073,SARS-CoV-2: wastewater surveillance,38526388,CSIR-NCL,2022-09-27,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288332,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A53,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP17284,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S346
SRR28721708,AMPLICON,71,138297632,PRJNA931732,SAMN40993072,SARS-CoV-2: wastewater surveillance,57607093,CSIR-NCL,2022-09-23,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288331,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A52,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:48:00Z,1,IP17277,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S345
SRR28721709,AMPLICON,71,34994353,PRJNA931732,SAMN40993027,SARS-CoV-2: wastewater surveillance,12756569,CSIR-NCL,2022-07-14,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288330,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A7,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16665,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S300
SRR28721710,AMPLICON,71,72407050,PRJNA931732,SAMN40993071,SARS-CoV-2: wastewater surveillance,30833125,CSIR-NCL,2022-09-22,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288329,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A51,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP17276,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S344
SRR28721711,AMPLICON,71,84037403,PRJNA931732,SAMN40993070,SARS-CoV-2: wastewater surveillance,35488570,CSIR-NCL,2022-09-22,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288328,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A50,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP17275,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S343
SRR28721712,AMPLICON,71,87539945,PRJNA931732,SAMN40993069,SARS-CoV-2: wastewater surveillance,36544092,CSIR-NCL,2022-09-22,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288327,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A49,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP17274,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S342
SRR28721713,AMPLICON,71,117804849,PRJNA931732,SAMN40993068,SARS-CoV-2: wastewater surveillance,48703180,CSIR-NCL,2022-09-22,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288326,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A48,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP17273,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S341
SRR28721714,AMPLICON,71,121320761,PRJNA931732,SAMN40993067,SARS-CoV-2: wastewater surveillance,50644969,CSIR-NCL,2022-09-22,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288325,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A47,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP17272,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S340
SRR28721715,AMPLICON,71,115172143,PRJNA931732,SAMN40993066,SARS-CoV-2: wastewater surveillance,48039488,CSIR-NCL,2022-09-20,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288324,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A46,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:48:00Z,1,IP17268,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S339
SRR28721716,AMPLICON,71,109020534,PRJNA931732,SAMN40993065,SARS-CoV-2: wastewater surveillance,45314509,CSIR-NCL,2022-09-19,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288323,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A45,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP17264,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S338
SRR28721717,AMPLICON,71,103678042,PRJNA931732,SAMN40993064,SARS-CoV-2: wastewater surveillance,43668325,CSIR-NCL,2022-09-15,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288322,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),"=VLOOKUP(A44,[1]Sheet3!A:B,2,FALSE)",SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP17260,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S337
