Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1,collected_by,collection_site_id,concentration_method,extraction_control,extraction_method,project_name,purpose_of_ww_sampling,sequenced_by,ww_flow,ww_sample_site,ww_surv_target_1_extract,ww_surv_target_1_extract_unit,ww_surv_target_1_protocol,isolate
SRR17568731,WGS,297,249292697,PRJNA796340,SAMN24849683,SARS-CoV-2: wastewater surveillance,118994099,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"sra,run.zq,activ_sars2_vcf,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX13737953,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,West District,20210315_WD,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:40:00Z,1,20210315_WD,SRP354595,85129,24,raw wastewater,composite,yes,SARS-CoV-102,Houston Water,WD,membrane filtration with addition of mgcl102,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568732,WGS,298,157508937,PRJNA796340,SAMN24849682,SARS-CoV-2: wastewater surveillance,70225166,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"run.zq,activ_sars2_vcf,sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13737952,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Metro Central,20210315_MC,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:39:00Z,1,20210315_MC,SRP354595,20161,24,raw wastewater,composite,yes,SARS-CoV-101,Houston Water,MC,membrane filtration with addition of mgcl101,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568733,WGS,303,227015990,PRJNA796340,SAMN24849681,SARS-CoV-2: wastewater surveillance,111910800,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"run.zq,fastq,activ_sars2_vcf,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13737951,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,69th Street,20210315_69,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:39:00Z,1,20210315_69,SRP354595,551150,24,raw wastewater,composite,yes,SARS-CoV-100,Houston Water,69,membrane filtration with addition of mgcl100,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568734,WGS,306,93168140,PRJNA796340,SAMN24849680,SARS-CoV-2: wastewater surveillance,42352935,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"run.zq,sra,fastq,activ_sars2_vcf","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13737950,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Almeda Sims,20210315_AS,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:39:00Z,1,20210315_AS,SRP354595,117968,24,raw wastewater,composite,yes,SARS-CoV-99,Houston Water,AS,membrane filtration with addition of mgcl99,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568735,WGS,305,33846373,PRJNA796340,SAMN24849653,SARS-CoV-2: wastewater surveillance,15697898,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"sra,fastq,run.zq,activ_sars2_vcf","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13737949,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Chocolate Bayou,20210315_CB,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:38:00Z,1,20210315_CB,SRP354595,37359,24,raw wastewater,composite,yes,SARS-CoV-72,Houston Water,CB,membrane filtration with addition of mgcl72,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568736,WGS,302,120791960,PRJNA796340,SAMN24849679,SARS-CoV-2: wastewater surveillance,54968340,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"activ_sars2_vcf,fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX13737948,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Homestead,20210315_HO,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:40:00Z,1,20210315_HO,SRP354595,9375,24,raw wastewater,composite,yes,SARS-CoV-98,Houston Water,HO,membrane filtration with addition of mgcl98,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568737,WGS,303,112456297,PRJNA796340,SAMN24849678,SARS-CoV-2: wastewater surveillance,51498136,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"activ_sars2_vcf,run.zq,fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX13737947,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,WCID#111,20210315_111,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:39:00Z,1,20210315_111,SRP354595,20920,24,raw wastewater,composite,yes,SARS-CoV-97,Houston Water,111,membrane filtration with addition of mgcl97,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568738,WGS,302,119220373,PRJNA796340,SAMN24849677,SARS-CoV-2: wastewater surveillance,54524916,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"sra,activ_sars2_vcf,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX13737946,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Kingwood Central,20210315_KW,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:39:00Z,1,20210315_KW,SRP354595,52055,24,raw wastewater,composite,yes,SARS-CoV-96,Houston Water,KW,membrane filtration with addition of mgcl96,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568739,WGS,294,263889926,PRJNA796340,SAMN24849676,SARS-CoV-2: wastewater surveillance,123954550,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"sra,fastq,run.zq,activ_sars2_vcf","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13737945,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Willowbrook,20210315_WB,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:39:00Z,1,20210315_WB,SRP354595,8610,24,raw wastewater,composite,yes,SARS-CoV-95,Houston Water,WB,membrane filtration with addition of mgcl95,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568740,WGS,299,238905308,PRJNA796340,SAMN24849675,SARS-CoV-2: wastewater surveillance,113281517,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"sra,activ_sars2_vcf,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13737944,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Easthaven,20210315_EH,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:40:00Z,1,20210315_EH,SRP354595,16030,24,raw wastewater,composite,yes,SARS-CoV-94,Houston Water,EH,membrane filtration with addition of mgcl94,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568741,WGS,295,281204125,PRJNA796340,SAMN24849674,SARS-CoV-2: wastewater surveillance,139515806,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"run.zq,fastq,activ_sars2_vcf,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX13737943,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Keegans Bayou,20210315_KB,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:39:00Z,1,20210315_KB,SRP354595,124000,24,raw wastewater,composite,yes,SARS-CoV-93,Houston Water,KB,membrane filtration with addition of mgcl93,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568742,WGS,293,277433827,PRJNA796340,SAMN24849673,SARS-CoV-2: wastewater surveillance,132101212,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"run.zq,fastq,sra,activ_sars2_vcf","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX13737942,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Sagemont,20210315_SG,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:39:00Z,1,20210315_SG,SRP354595,20608,24,raw wastewater,composite,yes,SARS-CoV-92,Houston Water,SG,membrane filtration with addition of mgcl92,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568743,WGS,302,99037631,PRJNA796340,SAMN24849672,SARS-CoV-2: wastewater surveillance,44761916,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"activ_sars2_vcf,sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX13737941,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Forest Cove,20210315_FC,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:39:00Z,1,20210315_FC,SRP354595,4170,24,raw wastewater,composite,yes,SARS-CoV-91,Houston Water,FC,membrane filtration with addition of mgcl91,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568744,WGS,306,82835048,PRJNA796340,SAMN24849671,SARS-CoV-2: wastewater surveillance,37758401,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"sra,activ_sars2_vcf,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX13737940,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Northwest,20210315_NW,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:39:00Z,1,20210315_NW,SRP354595,95600,24,raw wastewater,composite,yes,SARS-CoV-90,Houston Water,NW,membrane filtration with addition of mgcl90,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568745,WGS,300,77765497,PRJNA796340,SAMN24849670,SARS-CoV-2: wastewater surveillance,35608279,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"run.zq,activ_sars2_vcf,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX13737939,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Sims Bayou North,20210315_SB,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:39:00Z,1,20210315_SB,SRP354595,109414,24,raw wastewater,composite,yes,SARS-CoV-89,Houston Water,SB,membrane filtration with addition of mgcl89,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568746,WGS,308,24313289,PRJNA796340,SAMN24849652,SARS-CoV-2: wastewater surveillance,11135529,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"activ_sars2_vcf,sra,fastq,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX13737938,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Beltway,20210315_BW,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:38:00Z,1,20210315_BW,SRP354595,70900,24,raw wastewater,composite,yes,SARS-CoV-71,Houston Water,BW,membrane filtration with addition of mgcl71,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568747,WGS,303,69380215,PRJNA796340,SAMN24849669,SARS-CoV-2: wastewater surveillance,31349314,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"activ_sars2_vcf,run.zq,fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13737937,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Southwest,20210315_SW,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:39:00Z,1,20210315_SW,SRP354595,293227,24,raw wastewater,composite,yes,SARS-CoV-88,Houston Water,SW,membrane filtration with addition of mgcl88,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568748,WGS,304,52949794,PRJNA796340,SAMN24849668,SARS-CoV-2: wastewater surveillance,24067515,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"fastq,sra,run.zq,activ_sars2_vcf","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX13737936,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,MUD#203,20210315_203,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:39:00Z,1,20210315_203,SRP354595,4010,24,raw wastewater,composite,yes,SARS-CoV-87,Houston Water,203,membrane filtration with addition of mgcl87,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568749,WGS,304,52056240,PRJNA796340,SAMN24849667,SARS-CoV-2: wastewater surveillance,23633245,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"run.zq,fastq,activ_sars2_vcf,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX13737935,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,White Oak,20210315_WO,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:39:00Z,1,20210315_WO,SRP354595,20758,24,raw wastewater,composite,yes,SARS-CoV-86,Houston Water,WO,membrane filtration with addition of mgcl86,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568750,WGS,301,55959127,PRJNA796340,SAMN24849666,SARS-CoV-2: wastewater surveillance,25302752,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"run.zq,activ_sars2_vcf,sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX13737934,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,FWSD#23,20210315_23,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:38:00Z,1,20210315_23,SRP354595,40689,24,raw wastewater,composite,yes,SARS-CoV-85,Houston Water,23,membrane filtration with addition of mgcl85,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568751,WGS,305,43993530,PRJNA796340,SAMN24849665,SARS-CoV-2: wastewater surveillance,19956765,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"fastq,activ_sars2_vcf,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX13737933,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Northeast,20210315_NE,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:39:00Z,1,20210315_NE,SRP354595,33102,24,raw wastewater,composite,yes,SARS-CoV-84,Houston Water,NE,membrane filtration with addition of mgcl84,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568752,WGS,310,51684038,PRJNA796340,SAMN24849664,SARS-CoV-2: wastewater surveillance,23649129,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"activ_sars2_vcf,run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX13737932,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,West Lake,20210315_WL,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:45:00Z,1,20210315_WL,SRP354595,600,24,raw wastewater,composite,yes,SARS-CoV-83,Houston Water,WL,membrane filtration with addition of mgcl83,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
