Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,collection_date (run),Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,fasta_file (run),geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SAMPLE,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1
SRR23702993,AMPLICON,179,115017,PRJNA941107,SAMN33590346,SARS-CoV-2: wastewater surveillance,254200,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,10/25/21,2021-10-25,public,"sra,run.zq,bam","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19564663,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: GOUDKOPPIES WWTW\, Johannesburg MM\, Gauteng",NextSeq 2000,urban wastewater treatment facility,21-535,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,21-535,21-535,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702994,AMPLICON,279,7038750,PRJNA941107,SAMN33590345,SARS-CoV-2: wastewater surveillance,2336840,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,10/19/21,2021-10-19,public,"run.zq,sra,bam","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX19564662,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Bloemspruit Wastewater\, MANGAUNG\, Free State",NextSeq 2000,urban wastewater treatment facility,21-529,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,21-529,21-529,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702995,AMPLICON,279,962092,PRJNA941107,SAMN33590327,SARS-CoV-2: wastewater surveillance,429872,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,8/23/21,2021-08-23,public,"activ_sars2_vcf,run.zq,sra,bam","gs,ncbi,s3","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX19564661,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: ERWAT VLAKPLAATS WWTW\, Ekurhuleni\, Gauteng",NextSeq 2000,urban wastewater treatment facility,21-368,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,21-368,21-368,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702996,AMPLICON,289,87736098,PRJNA941107,SAMN33590344,SARS-CoV-2: wastewater surveillance,19608086,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,10/19/21,2021-10-19,public,"bam,run.zq,activ_sars2_vcf,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public,gs.us-east1",SRX19564660,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Sterkwater Wastewater\, MANGAUNG\, Free State",NextSeq 2000,urban wastewater treatment facility,21-528,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,21-528,21-528,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702997,AMPLICON,278,753242,PRJNA941107,SAMN33590343,SARS-CoV-2: wastewater surveillance,433874,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,10/18/21,2021-10-18,public,"sra,run.zq,bam","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX19564659,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Zandvleit Wastewater\, City of Cape Town MM\, Western Cape",NextSeq 2000,urban wastewater treatment facility,21-500,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,21-500,21-500,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702998,AMPLICON,290,4399502,PRJNA941107,SAMN33590342,SARS-CoV-2: wastewater surveillance,1010594,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,10/12/21,2021-10-12,public,"activ_sars2_vcf,run.zq,sra,bam","ncbi,s3,gs","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX19564658,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Brickfield Pretreatment\, NELSON MANDELA BAY METRO\, Eastern Cape",NextSeq 2000,urban wastewater treatment facility,21-498,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,21-498,21-498,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702999,AMPLICON,292,366031685,PRJNA941107,SAMN33590341,SARS-CoV-2: wastewater surveillance,67377218,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,10/12/21,2021-10-12,public,"activ_sars2_vcf,bam,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1,gs.US",SRX19564657,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Kwanobuhle Waterwaste\, NELSON MANDELA BAY METRO\, Eastern Cape",NextSeq 2000,urban wastewater treatment facility,21-497,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,21-497,21-497,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703000,AMPLICON,239,22499,PRJNA941107,SAMN33590340,SARS-CoV-2: wastewater surveillance,217750,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,10/12/21,2021-10-12,public,"bam,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX19564656,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: East Bank waterwaste\, BUFFALO CITY MM\, Eastern Cape",NextSeq 2000,urban wastewater treatment facility,21-495,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,21-495,21-495,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703001,AMPLICON,268,211459063,PRJNA941107,SAMN33590339,SARS-CoV-2: wastewater surveillance,31720613,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,10/5/21,2021-10-05,public,"activ_sars2_vcf,bam,run.zq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,gs.us-east1,ncbi.public",SRX19564655,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Northern Wastewater\, Johannesburg\, Gauteng",NextSeq 2000,urban wastewater treatment facility,21-484,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,21-484,21-484,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703002,AMPLICON,269,54497822,PRJNA941107,SAMN33590338,SARS-CoV-2: wastewater surveillance,8647766,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,10/5/21,2021-10-05,public,"bam,run.zq,activ_sars2_vcf,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US,gs.us-east1",SRX19564654,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Daspoort Wastewater\, Tshwane \, Gauteng",NextSeq 2000,urban wastewater treatment facility,21-483,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,21-483,21-483,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703003,AMPLICON,267,7027894,PRJNA941107,SAMN33590337,SARS-CoV-2: wastewater surveillance,1123712,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,10/5/21,2021-10-05,public,"run.zq,sra,bam,activ_sars2_vcf","s3,gs,ncbi","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19564653,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Hartebeesfontein Waterworks\, Ekurhuleni\, Gauteng",NextSeq 2000,urban wastewater treatment facility,21-482,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,21-482,21-482,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703004,AMPLICON,286,9028930,PRJNA941107,SAMN33590336,SARS-CoV-2: wastewater surveillance,2256434,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,9/27/21,2021-09-27,public,"bam,activ_sars2_vcf,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX19564624,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: CENTRAL WASTEWATER TREATMENT WORKS\, ETHEKWINI\, Kwa-Zulu Natal",NextSeq 2000,urban wastewater treatment facility,21-469,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,21-469,21-469,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703005,AMPLICON,290,273193701,PRJNA941107,SAMN33590333,SARS-CoV-2: wastewater surveillance,62721468,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,9/21/21,2021-09-21,public,"activ_sars2_vcf,sra,bam,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRX19564651,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Bloemspruit Wastewater\, MANGAUNG\, Free State",NextSeq 2000,urban wastewater treatment facility,21-438,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,21-438,21-438,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703006,AMPLICON,290,106038494,PRJNA941107,SAMN33590332,SARS-CoV-2: wastewater surveillance,24082755,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,9/21/21,2021-09-21,public,"bam,run.zq,activ_sars2_vcf,sra","s3,ncbi,gs","s3.us-east-1,gs.US,gs.us-east1,ncbi.public",SRX19564650,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Sterkwater Wastewater\, MANGAUNG\, Free State",NextSeq 2000,urban wastewater treatment facility,21-437,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,21-437,21-437,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703007,AMPLICON,153,10430,PRJNA941107,SAMN33590331,SARS-CoV-2: wastewater surveillance,166898,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,9/7/21,2021-09-07,public,"run.zq,bam,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX19564649,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Hartebeesfontein Waterworks\, Ekurhuleni\, Gauteng",NextSeq 2000,urban wastewater treatment facility,21-390,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,21-390,21-390,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703008,AMPLICON,267,594109199,PRJNA941107,SAMN33590384,SARS-CoV-2: wastewater surveillance,84838474,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,1/10/22,2022-01-10,public,"run.zq,activ_sars2_vcf,bam,sra","ncbi,gs,s3","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX19564648,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Northern Wastewater\, ETHEKWINI\, Kwa-Zulu Natal",NextSeq 2000,urban wastewater treatment facility,22-9,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,22-9,22-9,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703009,AMPLICON,267,704059115,PRJNA941107,SAMN33590383,SARS-CoV-2: wastewater surveillance,108216028,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,1/10/22,2022-01-10,public,"run.zq,sra,activ_sars2_vcf,bam","s3,ncbi,gs","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX19564647,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: CENTRAL WASTEWATER TREATMENT WORKS\, ETHEKWINI\, Kwa-Zulu Natal",NextSeq 2000,urban wastewater treatment facility,22-8,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:52:00Z,1,22-8,22-8,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703010,AMPLICON,263,196993478,PRJNA941107,SAMN33590382,SARS-CoV-2: wastewater surveillance,28652470,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,1/10/22,2022-01-10,public,"sra,bam,run.zq,activ_sars2_vcf","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX19564646,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: ERWAT VLAKPLAATS WWTW\, Ekurhuleni\, Gauteng",NextSeq 2000,urban wastewater treatment facility,22-7,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,22-7,22-7,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703011,AMPLICON,267,83241826,PRJNA941107,SAMN33590381,SARS-CoV-2: wastewater surveillance,12484145,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,1/9/22,2022-01-09,public,"sra,bam,run.zq,activ_sars2_vcf","gs,s3,ncbi","gs.US,gs.us-east1,s3.us-east-1,ncbi.public",SRX19564645,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: GOUDKOPPIES WWTW\, Johannesburg MM\, Gauteng",NextSeq 2000,urban wastewater treatment facility,22-6,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:50:00Z,1,22-6,22-6,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703012,AMPLICON,265,94482820,PRJNA941107,SAMN33590380,SARS-CoV-2: wastewater surveillance,13564901,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,1/4/22,2022-01-04,public,"sra,bam,activ_sars2_vcf,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,gs.us-east1,ncbi.public",SRX19564644,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Bloemspruit Wastewater\, MANGAUNG\, Free State",NextSeq 2000,urban wastewater treatment facility,22-5,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,22-5,22-5,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703013,AMPLICON,264,96929041,PRJNA941107,SAMN33590379,SARS-CoV-2: wastewater surveillance,14290566,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,1/4/22,2022-01-04,public,"activ_sars2_vcf,bam,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public,gs.us-east1",SRX19564643,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Sterkwater Wastewater\, MANGAUNG\, Free State",NextSeq 2000,urban wastewater treatment facility,22-4,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,22-4,22-4,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703014,AMPLICON,290,71738577,PRJNA941107,SAMN33590378,SARS-CoV-2: wastewater surveillance,18191111,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,1/31/22,2022-01-31,public,"activ_sars2_vcf,sra,run.zq,bam","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1,gs.us-east1",SRX19564642,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: CENTRAL WASTEWATER TREATMENT WORKS\, ETHEKWINI\, Kwa-Zulu Natal",NextSeq 2000,urban wastewater treatment facility,22-33,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,22-33,22-33,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703015,AMPLICON,290,74754987,PRJNA941107,SAMN33590377,SARS-CoV-2: wastewater surveillance,19333513,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,1/31/22,2022-01-31,public,"activ_sars2_vcf,sra,bam,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1,gs.us-east1",SRX19564641,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: GOUDKOPPIES WWTW\, Johannesburg MM\, Gauteng",NextSeq 2000,urban wastewater treatment facility,22-32,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,22-32,22-32,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703016,AMPLICON,290,471589585,PRJNA941107,SAMN33590376,SARS-CoV-2: wastewater surveillance,119381583,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,1/31/22,2022-01-31,public,"activ_sars2_vcf,sra,bam,run.zq","gs,ncbi,s3","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX19564640,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: ERWAT VLAKPLAATS WWTW\, Ekurhuleni\, Gauteng",NextSeq 2000,urban wastewater treatment facility,22-31,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,22-31,22-31,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703017,AMPLICON,215,727708,PRJNA941107,SAMN33590375,SARS-CoV-2: wastewater surveillance,468328,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,1/4/22,2022-01-04,public,"sra,run.zq,bam","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX19564639,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Rooiwal Wastewater Treatment Works\, Tshwane \, Gauteng",NextSeq 2000,urban wastewater treatment facility,22-3,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,22-3,22-3,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703018,AMPLICON,291,528143025,PRJNA941107,SAMN33590330,SARS-CoV-2: wastewater surveillance,101166714,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,8/23/21,2021-08-23,public,"sra,activ_sars2_vcf,bam,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US,gs.us-east1",SRX19564638,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: CENTRAL WASTEWATER TREATMENT WORKS\, ETHEKWINI\, Kwa-Zulu Natal",NextSeq 2000,urban wastewater treatment facility,21-371,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,21-371,21-371,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703019,AMPLICON,265,239854737,PRJNA941107,SAMN33590374,SARS-CoV-2: wastewater surveillance,34086236,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,1/11/22,2022-01-11,public,"activ_sars2_vcf,run.zq,bam,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX19564637,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Daspoort Wastewater\, Tshwane \, Gauteng",NextSeq 2000,urban wastewater treatment facility,22-12,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,22-12,22-12,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703020,AMPLICON,262,169998708,PRJNA941107,SAMN33590373,SARS-CoV-2: wastewater surveillance,25889991,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,1/11/22,2022-01-11,public,"activ_sars2_vcf,run.zq,bam,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public,gs.us-east1",SRX19564636,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Hartebeesfontein Waterworks\, Ekurhuleni\, Gauteng",NextSeq 2000,urban wastewater treatment facility,22-11,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,22-11,22-11,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703021,AMPLICON,266,276309799,PRJNA941107,SAMN33590372,SARS-CoV-2: wastewater surveillance,40696172,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,1/11/22,2022-01-11,public,"activ_sars2_vcf,run.zq,sra,bam","gs,s3,ncbi","gs.US,gs.us-east1,s3.us-east-1,ncbi.public",SRX19564635,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Rooiwal Wastewater Treatment Works\, Tshwane \, Gauteng",NextSeq 2000,urban wastewater treatment facility,22-10,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,22-10,22-10,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703022,AMPLICON,258,5630643,PRJNA941107,SAMN33590371,SARS-CoV-2: wastewater surveillance,1119658,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,1/3/22,2022-01-03,public,"run.zq,bam,sra,activ_sars2_vcf","s3,gs,ncbi","gs.US,s3.us-east-1,gs.us-east1,ncbi.public",SRX19564634,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: ERWAT VLAKPLAATS WWTW\, Ekurhuleni\, Gauteng",NextSeq 2000,urban wastewater treatment facility,22-1,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,22-1,22-1,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703023,AMPLICON,267,335920288,PRJNA941107,SAMN33590370,SARS-CoV-2: wastewater surveillance,47884013,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,1/4/22,2022-01-04,public,"sra,bam,run.zq,activ_sars2_vcf","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1,gs.us-east1",SRX19564633,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Hartebeesfontein Waterworks\, Ekurhuleni\, Gauteng",NextSeq 2000,urban wastewater treatment facility,22-006,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,22-006,22-006,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703024,AMPLICON,265,109260215,PRJNA941107,SAMN33590369,SARS-CoV-2: wastewater surveillance,16561384,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,1/4/22,2022-01-04,public,"run.zq,activ_sars2_vcf,bam,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX19564632,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Daspoort Wastewater\, Tshwane \, Gauteng",NextSeq 2000,urban wastewater treatment facility,22-005,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,22-005,22-005,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703025,AMPLICON,266,517412805,PRJNA941107,SAMN33590368,SARS-CoV-2: wastewater surveillance,75631287,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,12/14/21,2021-12-14,public,"bam,activ_sars2_vcf,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,gs.US,s3.us-east-1",SRX19564631,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Kwanobuhle Waterwaste\, NELSON MANDELA BAY METRO\, Eastern Cape",NextSeq 2000,urban wastewater treatment facility,21-664,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:51:00Z,1,21-664,21-664,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703026,AMPLICON,264,529607517,PRJNA941107,SAMN33590367,SARS-CoV-2: wastewater surveillance,79783677,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,12/14/21,2021-12-14,public,"sra,bam,run.zq,activ_sars2_vcf","s3,ncbi,gs","gs.US,s3.us-east-1,gs.us-east1,ncbi.public",SRX19564630,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Brickfield Pretreatment\, NELSON MANDELA BAY METRO\, Eastern Cape",NextSeq 2000,urban wastewater treatment facility,21-663,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:52:00Z,1,21-663,21-663,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23703027,AMPLICON,262,74164945,PRJNA941107,SAMN33590366,SARS-CoV-2: wastewater surveillance,11249654,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,12/21/21,2021-12-21,public,"activ_sars2_vcf,run.zq,sra,bam","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public,gs.us-east1",SRX19564629,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Bloemspruit Wastewater\, MANGAUNG\, Free State",NextSeq 2000,urban wastewater treatment facility,21-662,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:50:00Z,1,21-662,21-662,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
