Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolation_Source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,collected_by (run),collection_date (run),geo_loc_name (run),isolation_source (run),organism (run),ww_population (run),ww_population,ww_sample_duration (run),ww_sample_duration,ww_sample_matrix (run),ww_sample_matrix,ww_sample_type (run),ww_sample_type,ww_surv_target_1_known_present (run),ww_surv_target_1_known_present,ww_surv_target_1 (run),ww_surv_target_1,sequenced_by,wwtp,design_description,filename2,filename,filetype,INSTRUMENT_MODEL,Library_ID,library_layout,library_selection,library_source,library_strategy,platform,Title,Isolate,Lat_Lon,STRAIN,passage_history
SRR16241843,AMPLICON,602,99528660,PRJNA715712,SAMN22135523,SARS-CoV-2: wastewater surveillance,42959969,THE NEW SCHOOL,NYC DEP,2021-04-19,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12521698,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY13_4-19RBDB_H11,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-10-07T00:00:00Z,NY13_4-19RBDB_H11,SRP311364,NYC DEP,2021-4-19,USA: New York,wastewater,wastewater metagenome,Not Collected,Not Collected,24h,24h,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,,,Domain Amplification,NY13_4-19RBDB_H11_S95_R2_001.fastq.gz,NY13_4-19RBDB_H11_S95_R1_001.fastq.gz,fastq,Illumina MiSeq,NY13_4-19RBDB_H11,Paired,RT-PCR,Viral RNA,Amplicon,Illumina,Spike Receptor Binding Domain amplicon,,,,
SRR16241844,AMPLICON,602,94970316,PRJNA715712,SAMN22135522,SARS-CoV-2: wastewater surveillance,40757059,THE NEW SCHOOL,NYC DEP,2021-04-19,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12521697,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY13_4-19RBDA_C07,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-10-07T00:00:00Z,NY13_4-19RBDA_C07,SRP311364,NYC DEP,2021-4-19,USA: New York,wastewater,wastewater metagenome,Not Collected,Not Collected,24h,24h,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,,,Domain Amplification,NY13_4-19RBDA_C07_S31_R2_001.fastq.gz,NY13_4-19RBDA_C07_S31_R1_001.fastq.gz,fastq,Illumina MiSeq,NY13_4-19RBDA_C07,Paired,RT-PCR,Viral RNA,Amplicon,Illumina,Spike Receptor Binding Domain amplicon,,,,
SRR16241849,AMPLICON,602,70008988,PRJNA715712,SAMN22135518,SARS-CoV-2: wastewater surveillance,30687983,THE NEW SCHOOL,NYC DEP,2021-04-04,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX12521692,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY11_4-4RBD_G11,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-10-07T00:00:00Z,NY11_4-4RBD_G11,SRP311364,NYC DEP,2021-4-4,USA: New York,wastewater,wastewater metagenome,Not Collected,Not Collected,24h,24h,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,,,Domain Amplification,NY11_4-4RBD_G11_S83_R2_001.fastq.gz,NY11_4-4RBD_G11_S83_R1_001.fastq.gz,fastq,Illumina MiSeq,NY11_4-4RBD_G11,Paired,RT-PCR,Viral RNA,Amplicon,Illumina,Spike Receptor Binding Domain amplicon,,,,
SRR16241851,AMPLICON,602,83656328,PRJNA715712,SAMN22135516,SARS-CoV-2: wastewater surveillance,35879233,THE NEW SCHOOL,NYC DEP,2021-04-19,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX12521690,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY09_4-19RBDA_C03,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-10-07T00:00:00Z,NY09_4-19RBDA_C03,SRP311364,NYC DEP,2021-4-19,USA: New York,wastewater,wastewater metagenome,Not Collected,Not Collected,24h,24h,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,,,Domain Amplification,NY09_4-19RBDA_C03_S27_R2_001.fastq.gz,NY09_4-19RBDA_C03_S27_R1_001.fastq.gz,fastq,Illumina MiSeq,NY09_4-19RBDA_C03,Paired,RT-PCR,Viral RNA,Amplicon,Illumina,Spike Receptor Binding Domain amplicon,,,,
SRR16241853,AMPLICON,602,80226734,PRJNA715712,SAMN22135514,SARS-CoV-2: wastewater surveillance,28748254,THE NEW SCHOOL,NYC DEP,2021-04-19,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX12521688,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY08_4-19RBDA_C02,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-10-07T00:00:00Z,NY08_4-19RBDA_C02,SRP311364,NYC DEP,2021-4-19,USA: New York,wastewater,wastewater metagenome,Not Collected,Not Collected,24h,24h,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,,,Domain Amplification,NY08_4-19RBDA_C02_S26_R2_001.fastq.gz,NY08_4-19RBDA_C02_S26_R1_001.fastq.gz,fastq,Illumina MiSeq,NY08_4-19RBDA_C02,Paired,RT-PCR,Viral RNA,Amplicon,Illumina,Spike Receptor Binding Domain amplicon,,,,
SRR16241855,AMPLICON,602,90469764,PRJNA715712,SAMN22135512,SARS-CoV-2: wastewater surveillance,37793704,THE NEW SCHOOL,NYC DEP,2021-04-19,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX12521686,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY07_4-19RBDA_C01,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-10-07T00:00:00Z,NY07_4-19RBDA_C01,SRP311364,NYC DEP,2021-4-19,USA: New York,wastewater,wastewater metagenome,Not Collected,Not Collected,24h,24h,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,,,Domain Amplification,NY07_4-19RBDA_C01_S25_R2_001.fastq.gz,NY07_4-19RBDA_C01_S25_R1_001.fastq.gz,fastq,Illumina MiSeq,NY07_4-19RBDA_C01,Paired,RT-PCR,Viral RNA,Amplicon,Illumina,Spike Receptor Binding Domain amplicon,,,,
SRR16241856,AMPLICON,602,114127762,PRJNA715712,SAMN22135511,SARS-CoV-2: wastewater surveillance,46513364,THE NEW SCHOOL,NYC DEP,2021-04-19,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX12521685,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY06_4-19RBDB_H04,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-10-07T00:00:00Z,NY06_4-19RBDB_H04,SRP311364,NYC DEP,2021-4-19,USA: New York,wastewater,wastewater metagenome,Not Collected,Not Collected,24h,24h,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,,,Domain Amplification,NY06_4-19RBDB_H04_S88_R2_001.fastq.gz,NY06_4-19RBDB_H04_S88_R1_001.fastq.gz,fastq,Illumina MiSeq,NY06_4-19RBDB_H04,Paired,RT-PCR,Viral RNA,Amplicon,Illumina,Spike Receptor Binding Domain amplicon,,,,
SRR16241857,AMPLICON,602,78300936,PRJNA715712,SAMN22135510,SARS-CoV-2: wastewater surveillance,32125879,THE NEW SCHOOL,NYC DEP,2021-04-19,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12521684,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY06_4-19RBDA_B12,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-10-07T00:00:00Z,NY06_4-19RBDA_B12,SRP311364,NYC DEP,2021-4-19,USA: New York,wastewater,wastewater metagenome,Not Collected,Not Collected,24h,24h,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,,,Domain Amplification,NY06_4-19RBDA_B12_S24_R2_001.fastq.gz,NY06_4-19RBDA_B12_S24_R1_001.fastq.gz,fastq,Illumina MiSeq,NY06_4-19RBDA_B12,Paired,RT-PCR,Viral RNA,Amplicon,Illumina,Spike Receptor Binding Domain amplicon,,,,
SRR16241859,AMPLICON,602,118820954,PRJNA715712,SAMN22135500,SARS-CoV-2: wastewater surveillance,41889331,THE NEW SCHOOL,NYC DEP,2021-04-19,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12521682,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY01_4-19RBDA_B07,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-10-07T00:00:00Z,NY01_4-19RBDA_B07,SRP311364,NYC DEP,2021-4-19,USA: New York,wastewater,wastewater metagenome,Not Collected,Not Collected,24h,24h,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,,,Domain Amplification,NY01_4-19RBDA_B07_S19_R2_001.fastq.gz,NY01_4-19RBDA_B07_S19_R1_001.fastq.gz,fastq,Illumina MiSeq,NY01_4-19RBDA_B07,Paired,RT-PCR,Viral RNA,Amplicon,Illumina,Spike Receptor Binding Domain amplicon,,,,
SRR16241824,AMPLICON,602,70025242,PRJNA715712,SAMN22135508,SARS-CoV-2: wastewater surveillance,30025915,THE NEW SCHOOL,NYC DEP,2021-04-19,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12521717,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY05_4-19RBDA_B11,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-10-07T00:00:00Z,NY05_4-19RBDA_B11,SRP311364,NYC DEP,2021-4-19,USA: New York,wastewater,wastewater metagenome,Not Collected,Not Collected,24h,24h,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,,,Domain Amplification,NY05_4-19RBDA_B11_S23_R2_001.fastq.gz,NY05_4-19RBDA_B11_S23_R1_001.fastq.gz,fastq,Illumina MiSeq,NY05_4-19RBDA_B11,Paired,RT-PCR,Viral RNA,Amplicon,Illumina,Spike Receptor Binding Domain amplicon,,,,
SRR16241826,AMPLICON,602,71970906,PRJNA715712,SAMN22135506,SARS-CoV-2: wastewater surveillance,29310971,THE NEW SCHOOL,NYC DEP,2021-04-19,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12521715,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY04_4-19RBDA_B10,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-10-07T00:00:00Z,NY04_4-19RBDA_B10,SRP311364,NYC DEP,2021-4-19,USA: New York,wastewater,wastewater metagenome,Not Collected,Not Collected,24h,24h,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,,,Domain Amplification,NY04_4-19RBDA_B10_S22_R2_001.fastq.gz,NY04_4-19RBDA_B10_S22_R1_001.fastq.gz,fastq,Illumina MiSeq,NY04_4-19RBDA_B10,Paired,RT-PCR,Viral RNA,Amplicon,Illumina,Spike Receptor Binding Domain amplicon,,,,
SRR16241828,AMPLICON,602,105596218,PRJNA715712,SAMN22135504,SARS-CoV-2: wastewater surveillance,45305739,THE NEW SCHOOL,NYC DEP,2021-04-19,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX12521713,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY03_4-19RBDA_B09,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-10-07T00:00:00Z,NY03_4-19RBDA_B09,SRP311364,NYC DEP,2021-4-19,USA: New York,wastewater,wastewater metagenome,Not Collected,Not Collected,24h,24h,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,,,Domain Amplification,NY03_4-19RBDA_B09_S21_R2_001.fastq.gz,NY03_4-19RBDA_B09_S21_R1_001.fastq.gz,fastq,Illumina MiSeq,NY03_4-19RBDA_B09,Paired,RT-PCR,Viral RNA,Amplicon,Illumina,Spike Receptor Binding Domain amplicon,,,,
SRR16241829,AMPLICON,602,76844096,PRJNA715712,SAMN22135536,SARS-CoV-2: wastewater surveillance,32989395,THE NEW SCHOOL,NYC DEP,2021-04-04,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12521712,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY9_4-4RBD_G09,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-10-07T00:00:00Z,NY9_4-4RBD_G09,SRP311364,NYC DEP,2021-4-4,USA: New York,wastewater,wastewater metagenome,Not Collected,Not Collected,24h,24h,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,,,Domain Amplification,NY9_4-4RBD_G09_S81_R2_001.fastq.gz,NY9_4-4RBD_G09_S81_R1_001.fastq.gz,fastq,Illumina MiSeq,NY9_4-4RBD_G09,Paired,RT-PCR,Viral RNA,Amplicon,Illumina,Spike Receptor Binding Domain amplicon,,,,
SRR16241832,AMPLICON,602,68915756,PRJNA715712,SAMN22135533,SARS-CoV-2: wastewater surveillance,29633008,THE NEW SCHOOL,NYC DEP,2021-04-04,public,"activ_sars2_vcf,sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX12521709,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY6_4-4RBD_G06,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-10-07T00:00:00Z,NY6_4-4RBD_G06,SRP311364,NYC DEP,2021-4-4,USA: New York,wastewater,wastewater metagenome,Not Collected,Not Collected,24h,24h,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,,,Domain Amplification,NY6_4-4RBD_G06_S78_R2_001.fastq.gz,NY6_4-4RBD_G06_S78_R1_001.fastq.gz,fastq,Illumina MiSeq,NY6_4-4RBD_G06,Paired,RT-PCR,Viral RNA,Amplicon,Illumina,Spike Receptor Binding Domain amplicon,,,,
SRR16241833,AMPLICON,602,76405238,PRJNA715712,SAMN22135532,SARS-CoV-2: wastewater surveillance,33414410,THE NEW SCHOOL,NYC DEP,2021-04-04,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12521708,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY5_4-4RBD_G05,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-10-07T00:00:00Z,NY5_4-4RBD_G05,SRP311364,NYC DEP,2021-4-4,USA: New York,wastewater,wastewater metagenome,Not Collected,Not Collected,24h,24h,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,,,Domain Amplification,NY5_4-4RBD_G05_S77_R2_001.fastq.gz,NY5_4-4RBD_G05_S77_R1_001.fastq.gz,fastq,Illumina MiSeq,NY5_4-4RBD_G05,Paired,RT-PCR,Viral RNA,Amplicon,Illumina,Spike Receptor Binding Domain amplicon,,,,
SRR16241834,AMPLICON,602,73909948,PRJNA715712,SAMN22135531,SARS-CoV-2: wastewater surveillance,30502419,THE NEW SCHOOL,NYC DEP,2021-04-04,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX12521707,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY4_4-4RBD_G04,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-10-07T00:00:00Z,NY4_4-4RBD_G04,SRP311364,NYC DEP,2021-4-4,USA: New York,wastewater,wastewater metagenome,Not Collected,Not Collected,24h,24h,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,,,Domain Amplification,NY4_4-4RBD_G04_S76_R2_001.fastq.gz,NY4_4-4RBD_G04_S76_R1_001.fastq.gz,fastq,Illumina MiSeq,NY4_4-4RBD_G04,Paired,RT-PCR,Viral RNA,Amplicon,Illumina,Spike Receptor Binding Domain amplicon,,,,
SRR16241836,AMPLICON,602,97253702,PRJNA715712,SAMN22135503,SARS-CoV-2: wastewater surveillance,41917146,THE NEW SCHOOL,NYC DEP,2021-04-19,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX12521705,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY02_4-19RBDB_G12,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-10-07T00:00:00Z,NY02_4-19RBDB_G12,SRP311364,NYC DEP,2021-4-19,USA: New York,wastewater,wastewater metagenome,Not Collected,Not Collected,24h,24h,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,,,Domain Amplification,NY02_4-19RBDB_G12_S84_R2_001.fastq.gz,NY02_4-19RBDB_G12_S84_R1_001.fastq.gz,fastq,Illumina MiSeq,NY02_4-19RBDB_G12,Paired,RT-PCR,Viral RNA,Amplicon,Illumina,Spike Receptor Binding Domain amplicon,,,,
SRR16241838,AMPLICON,602,68246934,PRJNA715712,SAMN22135528,SARS-CoV-2: wastewater surveillance,29260069,THE NEW SCHOOL,NYC DEP,2021-04-05,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX12521703,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY1_4-5_4-4RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-10-07T00:00:00Z,NY1_4-5_4-4RBD,SRP311364,NYC DEP,2021-4-5,USA: New York,wastewater,wastewater metagenome,Not Collected,Not Collected,24h,24h,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,,,Domain Amplification,NY1_4-5_4-4RBD_G01_S73_R2_001.fastq.gz,NY1_4-5_4-4RBD_G01_S73_R1_001.fastq.gz,fastq,Illumina MiSeq,NY1_4-5_4-4RBD,Paired,RT-PCR,Viral RNA,Amplicon,Illumina,Spike Receptor Binding Domain amplicon,,,,
SRR16241845,AMPLICON,602,68671946,PRJNA715712,SAMN22135521,SARS-CoV-2: wastewater surveillance,29684706,THE NEW SCHOOL,NYC DEP,2021-04-04,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX12521696,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY12_4-4RBD_G12,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-10-07T00:00:00Z,NY12_4-4RBD_G12,SRP311364,NYC DEP,2021-4-4,USA: New York,wastewater,wastewater metagenome,Not Collected,Not Collected,24h,24h,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,,,Domain Amplification,NY12_4-4RBD_G12_S84_R2_001.fastq.gz,NY12_4-4RBD_G12_S84_R1_001.fastq.gz,fastq,Illumina MiSeq,NY12_4-4RBD_G12,Paired,RT-PCR,Viral RNA,Amplicon,Illumina,Spike Receptor Binding Domain amplicon,,,,
SRR16241846,AMPLICON,602,90585950,PRJNA715712,SAMN22135520,SARS-CoV-2: wastewater surveillance,35382623,THE NEW SCHOOL,NYC DEP,2021-04-19,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX12521695,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY12_4-19RBDB_H10,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-10-07T00:00:00Z,NY12_4-19RBDB_H10,SRP311364,NYC DEP,2021-4-19,USA: New York,wastewater,wastewater metagenome,Not Collected,Not Collected,24h,24h,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,,,Domain Amplification,NY12_4-19RBDB_H10_S94_R2_001.fastq.gz,NY12_4-19RBDB_H10_S94_R1_001.fastq.gz,fastq,Illumina MiSeq,NY12_4-19RBDB_H10,Paired,RT-PCR,Viral RNA,Amplicon,Illumina,Spike Receptor Binding Domain amplicon,,,,
SRR16241847,AMPLICON,602,72955778,PRJNA715712,SAMN22135502,SARS-CoV-2: wastewater surveillance,31432181,THE NEW SCHOOL,NYC DEP,2021-04-19,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX12521694,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY02_4-19RBDA_B08,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-10-07T00:00:00Z,NY02_4-19RBDA_B08,SRP311364,NYC DEP,2021-4-19,USA: New York,wastewater,wastewater metagenome,Not Collected,Not Collected,24h,24h,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,,,Domain Amplification,NY02_4-19RBDA_B08_S20_R2_001.fastq.gz,NY02_4-19RBDA_B08_S20_R1_001.fastq.gz,fastq,Illumina MiSeq,NY02_4-19RBDA_B08,Paired,RT-PCR,Viral RNA,Amplicon,Illumina,Spike Receptor Binding Domain amplicon,,,,
SRR16241848,AMPLICON,602,72170168,PRJNA715712,SAMN22135519,SARS-CoV-2: wastewater surveillance,31041706,THE NEW SCHOOL,NYC DEP,2021-04-19,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12521693,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY12_4-19RBDA_C06,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-10-07T00:00:00Z,NY12_4-19RBDA_C06,SRP311364,NYC DEP,2021-4-19,USA: New York,wastewater,wastewater metagenome,Not Collected,Not Collected,24h,24h,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,,,Domain Amplification,NY12_4-19RBDA_C06_S30_R2_001.fastq.gz,NY12_4-19RBDA_C06_S30_R1_001.fastq.gz,fastq,Illumina MiSeq,NY12_4-19RBDA_C06,Paired,RT-PCR,Viral RNA,Amplicon,Illumina,Spike Receptor Binding Domain amplicon,,,,
SRR16241850,AMPLICON,602,134728804,PRJNA715712,SAMN22135517,SARS-CoV-2: wastewater surveillance,58610572,THE NEW SCHOOL,NYC DEP,2021-04-19,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12521691,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY09_4-19RBDB_H07,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-10-07T00:00:00Z,NY09_4-19RBDB_H07,SRP311364,NYC DEP,2021-4-19,USA: New York,wastewater,wastewater metagenome,Not Collected,Not Collected,24h,24h,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,,,Domain Amplification,NY09_4-19RBDB_H07_S91_R2_001.fastq.gz,NY09_4-19RBDB_H07_S91_R1_001.fastq.gz,fastq,Illumina MiSeq,NY09_4-19RBDB_H07,Paired,RT-PCR,Viral RNA,Amplicon,Illumina,Spike Receptor Binding Domain amplicon,,,,
SRR16241852,AMPLICON,602,85793428,PRJNA715712,SAMN22135515,SARS-CoV-2: wastewater surveillance,30706748,THE NEW SCHOOL,NYC DEP,2021-04-19,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12521689,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY08_4-19RBDB_H06,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-10-07T00:00:00Z,NY08_4-19RBDB_H06,SRP311364,NYC DEP,2021-4-19,USA: New York,wastewater,wastewater metagenome,Not Collected,Not Collected,24h,24h,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,,,Domain Amplification,NY08_4-19RBDB_H06_S90_R2_001.fastq.gz,NY08_4-19RBDB_H06_S90_R1_001.fastq.gz,fastq,Illumina MiSeq,NY08_4-19RBDB_H06,Paired,RT-PCR,Viral RNA,Amplicon,Illumina,Spike Receptor Binding Domain amplicon,,,,
SRR16241854,AMPLICON,602,109559184,PRJNA715712,SAMN22135513,SARS-CoV-2: wastewater surveillance,38092858,THE NEW SCHOOL,NYC DEP,2021-04-19,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX12521687,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY07_4-19RBDB_H05,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-10-07T00:00:00Z,NY07_4-19RBDB_H05,SRP311364,NYC DEP,2021-4-19,USA: New York,wastewater,wastewater metagenome,Not Collected,Not Collected,24h,24h,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,,,Domain Amplification,NY07_4-19RBDB_H05_S89_R2_001.fastq.gz,NY07_4-19RBDB_H05_S89_R1_001.fastq.gz,fastq,Illumina MiSeq,NY07_4-19RBDB_H05,Paired,RT-PCR,Viral RNA,Amplicon,Illumina,Spike Receptor Binding Domain amplicon,,,,
SRR16241858,AMPLICON,602,103828746,PRJNA715712,SAMN22135501,SARS-CoV-2: wastewater surveillance,38262819,THE NEW SCHOOL,NYC DEP,2021-04-19,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12521683,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY01_4-19RBDB_G11,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-10-07T00:00:00Z,NY01_4-19RBDB_G11,SRP311364,NYC DEP,2021-4-19,USA: New York,wastewater,wastewater metagenome,Not Collected,Not Collected,24h,24h,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,,,Domain Amplification,NY01_4-19RBDB_G11_S83_R2_001.fastq.gz,NY01_4-19RBDB_G11_S83_R1_001.fastq.gz,fastq,Illumina MiSeq,NY01_4-19RBDB_G11,Paired,RT-PCR,Viral RNA,Amplicon,Illumina,Spike Receptor Binding Domain amplicon,,,,
SRR18583057,AMPLICON,602,65452450,PRJNA715712,SAMN27252852,SARS-CoV-2: wastewater surveillance,27102770,THE NEW SCHOOL,NY DEP,2021-06-28,public,"activ_sars2_vcf,fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14712160,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-NY11-2021-06-28-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-NY11-2021-06-28,SRP311364,NYC DEP,2021-06-28,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,NY11,,,,,,,,,,,,,,,,
SRR18583064,AMPLICON,602,87051608,PRJNA715712,SAMN27252815,SARS-CoV-2: wastewater surveillance,36775811,THE NEW SCHOOL,NY DEP,2021-12-06,public,"activ_sars2_vcf,sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14712153,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-BB-2021-12-06-Mixed,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-BB-2021-12-06,SRP311364,NYC DEP,2021-12-06,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,BB,,,,,,,,,,,,,,,,
